@relation poker-8-9_vs_6
@attribute S1 integer [1, 4]
@attribute C1 integer [1, 13]
@attribute S2 integer [1, 4]
@attribute C2 integer [1, 13]
@attribute S3 integer [1, 4]
@attribute C3 integer [1, 13]
@attribute S4 integer [1, 4]
@attribute C4 integer [1, 13]
@attribute S5 integer [1, 4]
@attribute C5 integer [1, 13]
@attribute Class {positive, negative}
@inputs S1, C1, S2, C2, S3, C3, S4, C4, S5, C5
@outputs Class
@data
3.0, 13.0, 3.0, 11.0, 3.0, 12.0, 3.0, 10.0, 3.0, 9.0, positive
4.0, 1.0, 4.0, 11.0, 4.0, 10.0, 4.0, 12.0, 4.0, 13.0, positive
1.0, 7.0, 1.0, 3.0, 1.0, 6.0, 1.0, 5.0, 1.0, 4.0, positive
1.0, 8.0, 1.0, 7.0, 1.0, 9.0, 1.0, 5.0, 1.0, 6.0, positive
4.0, 10.0, 4.0, 12.0, 4.0, 9.0, 4.0, 11.0, 4.0, 13.0, positive
1.0, 10.0, 1.0, 11.0, 1.0, 13.0, 1.0, 12.0, 1.0, 1.0, positive
2.0, 11.0, 2.0, 13.0, 2.0, 10.0, 2.0, 12.0, 2.0, 1.0, positive
3.0, 12.0, 3.0, 11.0, 3.0, 13.0, 3.0, 10.0, 3.0, 1.0, positive
4.0, 1.0, 4.0, 13.0, 4.0, 12.0, 4.0, 11.0, 4.0, 10.0, positive
1.0, 2.0, 1.0, 4.0, 1.0, 5.0, 1.0, 3.0, 1.0, 6.0, positive
1.0, 9.0, 1.0, 12.0, 1.0, 10.0, 1.0, 11.0, 1.0, 13.0, positive
2.0, 1.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 2.0, 5.0, positive
3.0, 5.0, 3.0, 6.0, 3.0, 9.0, 3.0, 7.0, 3.0, 8.0, positive
4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 4.0, 5.0, positive
3.0, 12.5593, 3.0, 11.0, 3.0, 12.4407, 3.0, 10.0, 3.0, 5.4746, positive
1.1004, 8.7323, 1.1004, 11.9665, 1.1004, 10.0, 1.1004, 11.0335, 1.1004, 13.0, positive
2.3324, 10.9972, 2.3324, 11.0, 2.3324, 9.9972, 2.3324, 7.9972, 2.3324, 8.3324, positive
3.9837, 5.0, 3.9837, 4.0326, 3.9837, 8.0163, 3.9837, 6.0163, 3.9837, 7.0163, positive
1.3503, 9.3503, 1.3503, 11.6497, 1.3503, 9.6497, 1.3503, 9.5987, 1.3503, 11.2484, positive
1.6015, 9.401, 1.6015, 10.9974, 1.6015, 9.7995, 1.6015, 10.7995, 1.6015, 11.9974, positive
2.0619, 11.1238, 2.0619, 12.8762, 2.0619, 10.1238, 2.0619, 11.8762, 2.0619, 1.4954, positive
1.8359, 6.7461, 1.8359, 6.582, 1.8359, 9.0, 1.8359, 5.8359, 1.8359, 6.8359, positive
1.3996, 1.6004, 1.3996, 3.2008, 1.3996, 4.2008, 1.3996, 3.3996, 1.3996, 5.6004, positive
1.8395, 10.8395, 1.8395, 12.6791, 1.8395, 10.4814, 1.8395, 12.0, 1.8395, 1.0, positive
1.0, 3.207, 1.0, 4.6035, 1.0, 5.8047, 1.0, 3.4023, 1.0, 6.0, positive
2.7466, 6.6403, 2.7466, 11.7466, 2.7466, 10.1199, 2.7466, 8.4932, 2.7466, 8.7466, positive
3.7538, 9.523, 3.7538, 6.7538, 3.7538, 9.0, 3.7538, 9.2615, 3.7538, 8.0, positive
1.0953, 6.8571, 1.0953, 3.0953, 1.0953, 5.8571, 1.0953, 4.8094, 1.0953, 3.9047, positive
2.4566, 7.7171, 2.4566, 8.7171, 2.4566, 9.0, 2.4566, 7.0, 2.4566, 8.0, positive
2.7337, 11.7337, 2.7337, 11.5327, 2.7337, 12.201, 2.7337, 10.5327, 2.7337, 1.0, positive
1.1845, 7.0, 1.1845, 3.5534, 1.1845, 5.6311, 1.1845, 5.0, 1.1845, 4.7378, positive
3.4708, 7.8248, 3.4708, 6.4708, 3.4708, 9.0, 3.4708, 8.4124, 3.4708, 8.0, positive
4.0, 4.6139, 4.0, 4.0, 4.0, 7.4208, 4.0, 5.7104, 4.0, 6.8069, positive
1.0, 9.0008, 1.0, 9.0016, 1.0, 11.0016, 1.0, 8.5029, 1.0, 3.4979, positive
1.4097, 4.0483, 1.4097, 4.8193, 1.4097, 4.5903, 1.4097, 3.8193, 1.4097, 6.8193, positive
2.0724, 6.7827, 2.0724, 5.9276, 2.0724, 3.9276, 2.0724, 4.7102, 2.0724, 7.5654, positive
3.7815, 9.6889, 3.7815, 6.7815, 3.7815, 9.0, 3.7815, 9.3444, 3.7815, 8.0, positive
1.2541, 10.2541, 1.2541, 11.0, 1.2541, 13.0, 1.2541, 11.7459, 1.2541, 1.0, positive
2.4716, 7.642, 2.4716, 8.642, 2.4716, 9.0, 2.4716, 7.0, 2.4716, 8.0, positive
1.6471, 9.2157, 1.6471, 12.0, 1.6471, 9.7843, 1.6471, 11.0, 1.6471, 13.0, positive
2.6219, 11.2439, 2.6219, 11.0, 2.6219, 11.4877, 2.6219, 8.8658, 2.6219, 3.6465, positive
3.1179, 10.0, 3.1179, 11.559, 3.1179, 9.0, 3.1179, 9.2358, 3.1179, 10.7948, positive
3.327, 10.0, 3.327, 11.6635, 3.327, 9.0, 3.327, 9.6539, 3.327, 11.3174, positive
3.4302, 3.2792, 3.4302, 9.0114, 3.4302, 10.2906, 3.4302, 8.7208, 3.4302, 8.8604, positive
1.0, 8.0995, 1.0, 7.1991, 1.0, 9.1991, 1.0, 5.3484, 1.0, 5.7511, positive
1.0, 3.7121, 1.0, 3.6576, 1.0, 5.3424, 1.0, 3.6849, 1.0, 5.3151, positive
2.6316, 10.3158, 2.6316, 9.7367, 2.6316, 9.0, 2.6316, 7.9475, 2.6316, 8.0, positive
2.367, 11.367, 2.367, 11.0, 2.367, 13.0, 2.367, 10.633, 2.367, 1.0, positive
2.1499, 9.2507, 2.1499, 10.2507, 2.1499, 9.0, 2.1499, 7.0, 2.1499, 8.0, positive
1.7732, 9.7732, 1.7732, 11.2268, 1.7732, 9.2268, 1.7732, 7.9072, 1.7732, 9.1339, positive
1.945, 7.0, 1.945, 5.835, 1.945, 4.11, 1.945, 5.0, 1.945, 7.78, positive
2.0756, 6.3866, 2.0756, 6.4622, 2.0756, 9.0, 2.0756, 6.0756, 2.0756, 7.0756, positive
2.0099, 6.9802, 2.0099, 6.0, 2.0099, 4.0495, 2.0099, 5.0198, 2.0099, 8.0, positive
2.06, 11.1199, 2.06, 12.8801, 2.06, 10.1199, 2.06, 11.8801, 2.06, 1.4798, positive
3.4442, 1.0, 3.4442, 3.4442, 3.4442, 2.2779, 3.4442, 3.2779, 3.4442, 5.0, positive
3.0227, 12.9545, 3.0227, 10.9091, 3.0227, 11.9318, 3.0227, 10.0, 3.0227, 8.9773, positive
2.0, 10.0, 2.0, 11.0, 2.0, 12.4711, 2.0, 1.7934, 2.0, 11.4711, positive
1.0, 7.1446, 1.0, 3.5784, 1.0, 6.4338, 1.0, 5.0, 1.0, 4.2892, positive
1.4986, 8.9971, 1.4986, 8.9943, 1.4986, 10.9943, 1.4986, 3.0057, 1.4986, 8.9914, positive
4.0, 5.2189, 4.0, 12.5312, 4.0, 10.5937, 4.0, 11.0, 4.0, 11.4063, positive
1.0801, 7.8798, 1.0801, 6.9599, 1.0801, 9.0, 1.0801, 5.0801, 1.0801, 6.0801, positive
4.0, 10.5935, 4.0, 9.0323, 4.0, 9.0, 4.0, 10.4065, 4.0, 10.0323, positive
2.0783, 1.0, 2.0783, 2.0783, 2.0783, 2.9609, 2.0783, 3.9609, 2.0783, 5.0, positive
1.0358, 7.9642, 1.0358, 6.9642, 1.0358, 8.821, 1.0358, 5.0, 1.0358, 6.0716, positive
3.5644, 2.3069, 3.5644, 4.4356, 3.5644, 2.4356, 3.5644, 2.1287, 3.5644, 3.6931, positive
2.2015, 11.0, 2.2015, 12.3955, 2.2015, 9.8992, 2.2015, 11.7985, 2.2015, 1.7053, positive
2.1278, 10.0639, 2.1278, 10.7444, 2.1278, 9.0, 2.1278, 7.1917, 2.1278, 8.0, positive
1.0, 7.3477, 1.0, 4.3907, 1.0, 7.043, 1.0, 5.0, 1.0, 4.6953, positive
4.0, 7.8068, 4.0, 5.4034, 4.0, 8.4678, 4.0, 7.8712, 4.0, 7.4678, positive
1.6531, 7.2584, 1.6531, 11.7823, 1.6531, 10.0, 1.6531, 11.2177, 1.6531, 13.0, positive
3.1379, 4.4484, 3.1379, 6.9652, 3.1379, 9.4137, 3.1379, 7.5516, 3.1379, 8.2758, positive
3.6877, 1.0, 3.6877, 3.6877, 3.6877, 2.1561, 3.6877, 3.1561, 3.6877, 5.0, positive
4.0, 7.9356, 4.0, 11.7706, 4.0, 9.2294, 4.0, 11.2294, 4.0, 13.0, positive
2.0, 5.8924, 2.0, 5.2616, 2.0, 3.8154, 2.0, 4.8154, 2.0, 7.4462, positive
1.3168, 10.3168, 1.3168, 11.6336, 1.3168, 12.0495, 1.3168, 12.0, 1.3168, 1.0, positive
2.6199, 5.7603, 2.6199, 6.0, 2.6199, 7.0993, 2.6199, 6.2397, 2.6199, 8.0, positive
2.9927, 11.9855, 2.9927, 11.0, 2.9927, 12.971, 2.9927, 9.9782, 2.9927, 1.0508, positive
3.8684, 1.5266, 3.8684, 10.3418, 3.8684, 9.8684, 3.8684, 11.3418, 3.8684, 12.3418, positive
2.4756, 11.4756, 2.4756, 11.0, 2.4756, 13.0, 2.4756, 10.5244, 2.4756, 1.0, positive
1.7534, 10.5067, 1.7534, 11.6233, 1.7534, 10.7534, 1.7534, 10.6233, 1.7534, 11.4933, positive
3.2593, 2.9753, 3.2593, 11.2469, 3.2593, 10.0, 3.2593, 11.7531, 3.2593, 13.0, positive
4.0, 9.4779, 4.0, 11.942, 4.0, 9.058, 4.0, 11.058, 4.0, 13.0, positive
3.8037, 1.0, 3.8037, 3.8037, 3.8037, 2.0981, 3.8037, 3.0981, 3.8037, 5.0, positive
4.0, 1.4703, 4.0, 10.177, 4.0, 9.7649, 4.0, 11.2946, 4.0, 12.2946, positive
1.5803, 9.1606, 1.5803, 9.3213, 1.5803, 9.0, 1.5803, 6.1606, 1.5803, 7.1606, positive
1.3562, 8.7123, 1.3562, 8.4246, 1.3562, 9.0, 1.3562, 5.7123, 1.3562, 6.7123, positive
3.5435, 1.0, 3.5435, 3.5435, 3.5435, 2.2282, 3.5435, 3.2282, 3.5435, 5.0, positive
3.4049, 11.7852, 3.4049, 11.4049, 3.4049, 10.7852, 3.4049, 10.4049, 3.4049, 10.6198, positive
2.5785, 4.7907, 2.5785, 12.5262, 2.5785, 11.0523, 2.5785, 11.0, 2.5785, 11.4215, positive
4.0, 3.4629, 4.0, 4.0, 4.0, 5.6944, 4.0, 4.8472, 4.0, 6.2315, positive
2.7274, 10.3637, 2.7274, 9.5452, 2.7274, 9.0, 2.7274, 8.0911, 2.7274, 8.0, positive
2.9745, 5.1274, 2.9745, 6.1274, 2.9745, 9.0, 2.9745, 7.0, 2.9745, 8.0, positive
4.0, 4.3062, 4.0, 4.0, 4.0, 6.9593, 4.0, 5.4797, 4.0, 6.6531, positive
1.0, 5.734, 1.0, 3.2532, 1.0, 5.7468, 1.0, 4.4936, 1.0, 4.5064, positive
2.7456, 6.2544, 2.7456, 5.2544, 2.7456, 5.4911, 2.7456, 5.3728, 2.7456, 7.6272, positive
1.0, 9.1521, 1.0, 9.3042, 1.0, 11.3042, 1.0, 9.0324, 1.0, 3.1197, positive
2.804, 5.294, 2.804, 6.098, 2.804, 9.0, 2.804, 6.804, 2.804, 7.804, positive
2.9363, 5.3183, 2.9363, 6.3183, 2.9363, 9.0, 2.9363, 7.0, 2.9363, 8.0, positive
1.5656, 7.4344, 1.5656, 6.4344, 1.5656, 6.1719, 1.5656, 5.0, 1.5656, 7.1312, positive
2.3981, 3.3981, 2.3981, 4.699, 2.3981, 3.6019, 2.3981, 1.6019, 2.3981, 3.2039, positive
1.0018, 10.0018, 1.0018, 11.0036, 1.0018, 12.9946, 1.0018, 12.0, 1.0018, 1.0, positive
1.0636, 10.0636, 1.0636, 11.1272, 1.0636, 12.8092, 1.0636, 12.0, 1.0636, 1.0, positive
2.0, 10.0, 2.0, 11.0, 2.0, 11.9138, 2.0, 2.6293, 2.0, 10.9138, positive
4.0, 3.6393, 4.0, 4.0, 4.0, 5.959, 4.0, 4.9795, 4.0, 6.3197, positive
2.0404, 1.1211, 2.0404, 2.1211, 2.0404, 3.0, 2.0404, 3.8789, 2.0404, 4.8789, positive
4.0, 2.8774, 4.0, 4.0, 4.0, 4.8161, 4.0, 4.408, 4.0, 5.9387, positive
2.3803, 8.0985, 2.3803, 9.0985, 2.3803, 11.4788, 2.3803, 3.2818, 2.3803, 10.4788, positive
1.2814, 8.5628, 1.2814, 8.1255, 1.2814, 9.0, 1.2814, 5.5628, 1.2814, 6.5628, positive
4.0, 10.1667, 4.0, 11.1665, 4.0, 9.0, 4.0, 10.8333, 4.0, 12.1665, positive
2.2211, 10.6634, 2.2211, 11.0, 2.2211, 9.6634, 2.2211, 7.6634, 2.2211, 8.2211, positive
2.9403, 11.9403, 2.9403, 11.0, 2.9403, 13.0, 2.9403, 10.0597, 2.9403, 1.0, positive
2.7285, 6.2715, 2.7285, 5.2715, 2.7285, 5.4571, 2.7285, 5.3643, 2.7285, 7.6357, positive
2.8714, 4.3857, 2.8714, 5.1286, 2.8714, 3.1286, 2.8714, 4.1286, 2.8714, 6.6929, positive
1.6338, 1.3662, 1.6338, 2.7325, 1.6338, 3.7325, 1.6338, 3.6338, 1.6338, 5.3662, positive
2.098, 1.2939, 2.098, 2.2939, 2.098, 3.0, 2.098, 3.7061, 2.098, 4.7061, positive
1.5155, 9.0309, 1.5155, 9.0619, 1.5155, 9.0, 1.5155, 6.0309, 1.5155, 7.0309, positive
2.2553, 6.1171, 2.2553, 6.3724, 2.2553, 9.0, 2.2553, 6.2553, 2.2553, 7.2553, positive
4.0, 1.9159, 4.0, 12.8982, 4.0, 11.6947, 4.0, 11.0, 4.0, 10.3053, positive
1.7464, 10.7464, 1.7464, 12.4928, 1.7464, 10.7607, 1.7464, 12.0, 1.7464, 1.0, positive
2.0, 1.4676, 2.0, 2.3117, 2.0, 3.0779, 2.0, 4.0779, 2.0, 5.2338, positive
2.6303, 5.1092, 2.6303, 5.3697, 2.6303, 3.3697, 2.6303, 2.4789, 2.6303, 4.2183, positive
4.0, 2.9057, 4.0, 7.6651, 4.0, 9.0472, 4.0, 9.1415, 4.0, 10.1415, positive
1.5711, 7.0, 1.5711, 4.7133, 1.5711, 4.8578, 1.5711, 5.0, 1.5711, 6.2845, positive
3.5837, 5.4163, 3.5837, 4.4163, 3.5837, 7.1673, 3.5837, 5.7918, 3.5837, 7.2082, positive
2.7643, 12.6464, 2.7643, 11.0, 2.7643, 12.1179, 2.7643, 10.2357, 2.7643, 8.0571, positive
1.0586, 6.6486, 1.0586, 2.9414, 1.0586, 5.8243, 1.0586, 4.9414, 1.0586, 4.0586, positive
1.3736, 7.0, 1.3736, 4.1207, 1.3736, 5.2529, 1.3736, 5.0, 1.3736, 5.4942, positive
4.0, 10.6981, 4.0, 8.5096, 4.0, 9.0, 4.0, 10.3019, 4.0, 9.5096, positive
3.374, 2.878, 3.374, 4.626, 3.374, 2.626, 3.374, 3.626, 3.374, 5.939, positive
3.9341, 10.1978, 3.9341, 11.9341, 3.9341, 9.1978, 3.9341, 10.9341, 3.9341, 12.7363, positive
1.4892, 7.0, 1.4892, 4.4676, 1.4892, 5.0216, 1.4892, 5.0, 1.4892, 5.9568, positive
1.6488, 7.3512, 1.6488, 6.3512, 1.6488, 5.7558, 1.6488, 5.0, 1.6488, 7.2977, positive
2.2038, 9.0828, 2.2038, 11.2038, 2.2038, 9.3057, 2.2038, 7.4076, 2.2038, 8.2038, positive
1.5593, 10.1187, 1.5593, 11.7203, 1.5593, 10.5593, 1.5593, 10.7203, 1.5593, 11.8813, positive
1.7741, 10.7741, 1.7741, 11.0, 1.7741, 13.0, 1.7741, 11.2259, 1.7741, 1.0, positive
4.0, 1.0, 4.0, 11.8185, 4.0, 10.8185, 4.0, 11.5908, 4.0, 11.7723, positive
2.0, 10.4785, 2.0, 11.957, 2.0, 9.4785, 2.0, 9.3926, 2.0, 4.6504, positive
3.5718, 10.7859, 3.5718, 7.8564, 3.5718, 9.0, 3.5718, 9.3577, 3.5718, 8.0, positive
3.8078, 10.8718, 3.8078, 7.3204, 3.8078, 9.0641, 3.8078, 10.0641, 3.8078, 8.3204, positive
1.866, 9.866, 1.866, 11.134, 1.866, 9.134, 1.866, 7.5358, 1.866, 8.6698, positive
3.0, 12.918, 3.0, 11.0, 3.0, 12.082, 3.0, 10.0, 3.0, 8.3438, positive
1.7709, 7.0, 1.7709, 5.3126, 1.7709, 4.4583, 1.7709, 5.0, 1.7709, 7.0834, positive
1.0, 7.8328, 1.0, 6.331, 1.0, 8.4983, 1.0, 5.0, 1.0, 5.6655, positive
2.0883, 10.2648, 2.0883, 11.0, 2.0883, 12.9117, 2.0883, 1.7944, 2.0883, 11.7352, positive
1.0, 3.8754, 1.0, 3.6249, 1.0, 5.3751, 1.0, 3.7502, 1.0, 5.2498, positive
1.2954, 7.557, 1.2954, 6.8523, 1.2954, 9.0, 1.2954, 5.2954, 1.2954, 6.2954, positive
1.5413, 1.4587, 1.5413, 2.9173, 1.5413, 3.9173, 1.5413, 3.5413, 1.5413, 5.4587, positive
1.0, 7.0887, 1.0, 6.5444, 1.0, 8.3925, 1.0, 4.6962, 1.0, 6.0, positive
4.0, 1.0, 4.0, 11.4021, 4.0, 10.4021, 4.0, 11.799, 4.0, 12.3969, positive
4.0, 7.3197, 4.0, 5.1599, 4.0, 8.3866, 4.0, 7.5465, 4.0, 7.3866, positive
4.0, 7.8046, 4.0, 5.4023, 4.0, 8.4674, 4.0, 7.8697, 4.0, 7.4674, positive
2.1821, 11.0, 2.1821, 12.4537, 2.1821, 9.9089, 2.1821, 11.8179, 2.1821, 1.6374, positive
1.5513, 7.173, 1.5513, 6.7243, 1.5513, 9.0, 1.5513, 5.5513, 1.5513, 6.5513, positive
1.161, 10.161, 1.161, 11.3219, 1.161, 12.5171, 1.161, 12.0, 1.161, 1.0, positive
1.2944, 10.2944, 1.2944, 11.0, 1.2944, 13.0, 1.2944, 11.7056, 1.2944, 1.0, positive
4.0, 1.0, 4.0, 11.0519, 4.0, 10.0519, 4.0, 11.974, 4.0, 12.9221, positive
4.0, 3.041, 4.0, 7.4283, 4.0, 8.9795, 4.0, 8.9385, 4.0, 9.9385, positive
2.1196, 9.4019, 2.1196, 10.4019, 2.1196, 12.5215, 2.1196, 1.7177, 2.1196, 11.5215, positive
2.3706, 1.5431, 2.3706, 4.0, 2.3706, 3.6294, 2.3706, 3.0, 2.3706, 5.5431, positive
3.4464, 11.6607, 3.4464, 11.4464, 3.4464, 10.6607, 3.4464, 10.4464, 3.4464, 10.7857, positive
2.1388, 9.3058, 2.1388, 10.3058, 2.1388, 12.4447, 2.1388, 1.833, 2.1388, 11.4447, positive
3.5214, 1.1595, 3.5214, 4.0, 3.5214, 2.4786, 3.5214, 3.0, 3.5214, 5.1595, positive
1.2323, 7.0, 1.2323, 3.6969, 1.2323, 5.5354, 1.2323, 5.0, 1.2323, 4.9291, positive
2.9501, 4.1497, 2.9501, 5.0499, 2.9501, 3.0499, 2.9501, 1.1996, 2.9501, 2.2993, positive
1.9795, 6.8974, 1.9795, 5.959, 1.9795, 4.0205, 1.9795, 4.959, 1.9795, 7.959, positive
1.9349, 1.0651, 1.9349, 2.1302, 1.9349, 3.1302, 1.9349, 3.9349, 1.9349, 5.0651, positive
1.1546, 10.1546, 1.1546, 11.3092, 1.1546, 12.5362, 1.1546, 12.0, 1.1546, 1.0, positive
3.5193, 2.4421, 3.5193, 4.4807, 3.5193, 2.4807, 3.5193, 2.0386, 3.5193, 3.5579, positive
4.0, 9.3815, 4.0, 6.1907, 4.0, 8.7302, 4.0, 8.921, 4.0, 7.7302, positive
4.0, 10.5767, 4.0, 6.7883, 4.0, 8.9294, 4.0, 9.7178, 4.0, 7.9294, positive
2.5347, 7.3266, 2.5347, 8.3266, 2.5347, 9.0, 2.5347, 7.0, 2.5347, 8.0, positive
4.0, 5.2575, 4.0, 4.1288, 4.0, 8.0429, 4.0, 6.1717, 4.0, 7.0429, positive
1.9843, 2.9843, 1.9843, 4.4922, 1.9843, 4.0157, 1.9843, 2.0157, 1.9843, 4.0314, positive
4.0, 2.8137, 4.0, 4.0, 4.0, 4.7206, 4.0, 4.3603, 4.0, 5.9069, positive
3.3994, 3.4025, 3.3994, 8.7956, 3.3994, 10.1981, 3.3994, 8.5975, 3.3994, 8.7988, positive
2.3084, 10.1542, 2.3084, 10.3832, 2.3084, 9.0, 2.3084, 7.4626, 2.3084, 8.0, positive
3.7402, 2.0393, 3.7402, 11.1813, 3.7402, 11.2205, 3.7402, 9.9607, 3.7402, 9.4804, positive
4.0, 9.9712, 4.0, 11.9968, 4.0, 9.0032, 4.0, 11.0032, 4.0, 13.0, positive
2.0153, 11.0153, 2.0153, 12.9694, 2.0153, 10.0459, 2.0153, 11.9694, 2.0153, 1.0, positive
3.3704, 2.8887, 3.3704, 4.6296, 3.3704, 2.6296, 3.3704, 1.7409, 3.3704, 3.1113, positive
4.0, 1.0, 4.0, 11.9504, 4.0, 10.9504, 4.0, 11.5248, 4.0, 11.5745, positive
3.5737, 11.2789, 3.5737, 11.5737, 3.5737, 10.2789, 3.5737, 10.5737, 3.5737, 11.2948, positive
1.8527, 7.0, 1.8527, 5.5581, 1.8527, 4.2946, 1.8527, 5.0, 1.8527, 7.4108, positive
4.0, 10.4483, 4.0, 9.7587, 4.0, 9.0, 4.0, 10.5517, 4.0, 10.7587, positive
1.2537, 9.2537, 1.2537, 11.7463, 1.2537, 9.7463, 1.2537, 9.9852, 1.2537, 11.7314, positive
4.0, 1.0, 4.0, 12.0057, 4.0, 11.0057, 4.0, 11.4971, 4.0, 11.4914, positive
1.4254, 9.1418, 1.4254, 12.0, 1.4254, 9.8582, 1.4254, 11.0, 1.4254, 13.0, positive
3.4552, 5.5448, 3.4552, 4.5448, 3.4552, 6.9103, 3.4552, 5.7276, 3.4552, 7.2724, positive
2.946, 5.0809, 2.946, 6.027, 2.946, 9.0, 2.946, 6.946, 2.946, 7.946, positive
2.2903, 10.5807, 2.2903, 11.0, 2.2903, 10.1614, 2.2903, 7.871, 2.2903, 5.9676, positive
1.0, 7.9038, 1.0, 6.6152, 1.0, 8.7114, 1.0, 5.0, 1.0, 5.8076, positive
2.8592, 12.7184, 2.8592, 11.2816, 2.8592, 11.7184, 2.8592, 10.2816, 2.8592, 7.8737, positive
2.5453, 11.0906, 2.5453, 11.0, 2.5453, 11.1811, 2.5453, 8.6358, 2.5453, 4.1831, positive
3.1563, 1.0, 3.1563, 3.1563, 3.1563, 2.4218, 3.1563, 3.4218, 3.1563, 5.0, positive
2.5041, 4.7439, 2.5041, 4.5041, 2.5041, 3.7439, 2.5041, 1.9918, 2.5041, 2.4959, positive
2.225, 6.1625, 2.225, 6.3875, 2.225, 9.0, 2.225, 6.225, 2.225, 7.225, positive
4.0, 3.3718, 4.0, 4.0, 4.0, 5.5577, 4.0, 4.7789, 4.0, 6.1859, positive
3.0, 12.3039, 3.0, 11.0, 3.0, 12.6961, 3.0, 10.0, 3.0, 3.4309, positive
4.0, 7.0212, 4.0, 5.0106, 4.0, 8.3369, 4.0, 7.3475, 4.0, 7.3369, positive
3.5375, 3.0811, 3.5375, 12.5375, 3.5375, 11.3063, 3.5375, 10.0751, 3.5375, 9.5375, positive
3.3039, 3.0882, 3.3039, 4.6961, 3.3039, 2.6961, 3.3039, 3.6961, 3.3039, 6.0441, positive
1.7169, 9.4339, 1.7169, 9.8678, 1.7169, 9.0, 1.7169, 6.4339, 1.7169, 7.4339, positive
2.0, 2.9536, 2.0, 3.3024, 2.0, 3.3256, 2.0, 4.3256, 2.0, 5.9768, positive
1.5762, 9.1524, 1.5762, 9.3048, 1.5762, 9.0, 1.5762, 6.1524, 1.5762, 7.1524, positive
3.3229, 5.0, 3.3229, 5.3542, 3.3229, 8.6771, 3.3229, 6.6771, 3.3229, 7.6771, positive
1.0, 2.3153, 1.0, 3.9369, 1.0, 5.0631, 1.0, 3.1261, 1.0, 5.8739, positive
3.896, 1.4681, 3.896, 12.896, 3.896, 11.844, 3.896, 10.792, 3.896, 9.896, positive
2.9175, 12.8762, 2.9175, 11.0, 2.9175, 12.0413, 2.9175, 10.0825, 2.9175, 8.6699, positive
4.0, 10.0148, 4.0, 11.926, 4.0, 9.0, 4.0, 10.9852, 4.0, 12.926, positive
3.9943, 10.017, 3.9943, 11.9943, 3.9943, 9.017, 3.9943, 10.9943, 3.9943, 12.9773, positive
2.7715, 3.7715, 2.7715, 4.8858, 2.7715, 3.2285, 2.7715, 1.2285, 2.7715, 2.457, positive
3.5218, 1.0, 3.5218, 3.5218, 3.5218, 2.2391, 3.5218, 3.2391, 3.5218, 5.0, positive
3.1395, 5.837, 3.1395, 6.1395, 3.1395, 9.0, 3.1395, 7.4185, 3.1395, 8.0, positive
1.4502, 9.4502, 1.4502, 11.5498, 1.4502, 9.5498, 1.4502, 9.1992, 1.4502, 10.749, positive
1.8997, 9.8997, 1.8997, 11.1003, 1.8997, 9.1003, 1.8997, 7.4013, 1.8997, 8.5016, positive
1.3569, 8.0484, 1.3569, 12.119, 1.3569, 10.2379, 1.3569, 11.0, 1.3569, 12.6431, positive
2.4503, 6.5497, 2.4503, 5.5497, 2.4503, 4.9006, 2.4503, 5.2251, 2.4503, 7.7749, positive
1.0101, 7.9899, 1.0101, 6.9899, 1.0101, 8.9497, 1.0101, 5.0, 1.0101, 6.0201, positive
2.9677, 5.0485, 2.9677, 6.0162, 2.9677, 9.0, 2.9677, 6.9677, 2.9677, 7.9677, positive
3.1985, 3.4046, 3.1985, 4.8015, 3.1985, 2.8015, 3.1985, 1.3969, 3.1985, 2.5954, positive
4.0, 4.0178, 4.0, 4.0, 4.0, 6.5267, 4.0, 5.2633, 4.0, 6.5089, positive
2.8407, 5.7964, 2.8407, 6.7964, 2.8407, 9.6371, 2.8407, 6.0444, 2.8407, 8.6371, positive
3.7081, 11.0, 3.7081, 7.8758, 3.7081, 9.146, 3.7081, 10.2919, 3.7081, 6.9782, positive
1.4671, 9.4671, 1.4671, 11.5329, 1.4671, 9.5329, 1.4671, 9.1317, 1.4671, 10.6647, positive
1.7059, 5.9412, 1.7059, 3.7059, 1.7059, 4.9412, 1.7059, 3.5882, 1.7059, 3.2941, positive
1.598, 9.1993, 1.598, 12.0, 1.598, 9.8007, 1.598, 11.0, 1.598, 13.0, positive
4.0, 1.6245, 4.0, 4.0, 4.0, 2.9368, 4.0, 3.4684, 4.0, 5.3123, positive
4.0, 1.6322, 4.0, 9.8936, 4.0, 9.6839, 4.0, 11.0517, 4.0, 12.0517, positive
1.0, 5.7052, 1.0, 3.259, 1.0, 5.741, 1.0, 4.4821, 1.0, 4.5179, positive
1.0979, 1.9021, 1.0979, 3.8042, 1.0979, 4.8042, 1.0979, 3.0979, 1.0979, 5.9021, positive
2.7241, 12.4481, 2.7241, 11.138, 2.7241, 11.7241, 2.7241, 10.138, 2.7241, 9.5519, positive
2.0289, 11.0289, 2.0289, 12.9423, 2.0289, 10.0866, 2.0289, 11.9423, 2.0289, 1.0, positive
4.0, 1.0, 4.0, 12.0276, 4.0, 11.0276, 4.0, 11.4862, 4.0, 11.4586, positive
1.0436, 10.0, 1.0436, 11.0, 1.0436, 12.8254, 1.0436, 11.7818, 1.0436, 1.3055, positive
