@relation poker-8-9_vs_6
@attribute S1 integer [1, 4]
@attribute C1 integer [1, 13]
@attribute S2 integer [1, 4]
@attribute C2 integer [1, 13]
@attribute S3 integer [1, 4]
@attribute C3 integer [1, 13]
@attribute S4 integer [1, 4]
@attribute C4 integer [1, 13]
@attribute S5 integer [1, 4]
@attribute C5 integer [1, 13]
@attribute Class {positive, negative}
@inputs S1, C1, S2, C2, S3, C3, S4, C4, S5, C5
@outputs Class
@data
1.0, 8.0, 1.0, 7.0, 1.0, 11.0, 1.0, 10.0, 1.0, 9.0, positive
4.0, 1.0, 4.0, 11.0, 4.0, 10.0, 4.0, 12.0, 4.0, 13.0, positive
1.0, 7.0, 1.0, 3.0, 1.0, 6.0, 1.0, 5.0, 1.0, 4.0, positive
1.0, 8.0, 1.0, 7.0, 1.0, 9.0, 1.0, 5.0, 1.0, 6.0, positive
4.0, 10.0, 4.0, 12.0, 4.0, 9.0, 4.0, 11.0, 4.0, 13.0, positive
1.0, 10.0, 1.0, 11.0, 1.0, 13.0, 1.0, 12.0, 1.0, 1.0, positive
2.0, 11.0, 2.0, 13.0, 2.0, 10.0, 2.0, 12.0, 2.0, 1.0, positive
3.0, 12.0, 3.0, 11.0, 3.0, 13.0, 3.0, 10.0, 3.0, 1.0, positive
4.0, 10.0, 4.0, 11.0, 4.0, 1.0, 4.0, 13.0, 4.0, 12.0, positive
4.0, 1.0, 4.0, 13.0, 4.0, 12.0, 4.0, 11.0, 4.0, 10.0, positive
1.0, 2.0, 1.0, 4.0, 1.0, 5.0, 1.0, 3.0, 1.0, 6.0, positive
4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 4.0, 5.0, positive
1.0, 8.8813, 1.0, 8.7627, 1.0, 11.8813, 1.0, 10.8813, 1.0, 5.4746, positive
4.0, 9.6988, 4.0, 11.0, 4.0, 1.3012, 4.0, 12.9665, 4.0, 12.0335, positive
2.0, 10.6648, 2.0, 11.0, 2.0, 10.3296, 2.0, 7.6648, 2.0, 8.6648, positive
1.0, 6.9185, 1.0, 3.0163, 1.0, 5.9837, 1.0, 4.9674, 1.0, 4.0326, positive
3.2993, 10.6497, 3.2993, 8.4013, 3.2993, 9.0, 3.2993, 8.949, 3.2993, 8.0, positive
3.599, 9.3985, 3.599, 9.9974, 3.599, 1.6015, 3.599, 11.3959, 3.599, 11.1979, positive
4.0, 10.0, 4.0, 11.9381, 4.0, 8.5046, 4.0, 11.1238, 4.0, 12.9381, positive
4.0, 5.1797, 4.0, 9.3281, 4.0, 9.582, 4.0, 11.1641, 4.0, 10.9102, positive
4.0, 1.0, 4.0, 11.7992, 4.0, 10.7992, 4.0, 11.6004, 4.0, 11.8012, positive
4.0, 10.1605, 4.0, 11.1977, 4.0, 9.0, 4.0, 10.8395, 4.0, 12.1977, positive
2.4023, 8.1895, 2.4023, 11.0, 2.4023, 9.2012, 2.4023, 8.0059, 2.4023, 9.0059, positive
3.2534, 11.0, 3.2534, 9.2398, 3.2534, 9.3733, 3.2534, 10.7466, 3.2534, 5.3869, positive
1.7538, 8.0, 1.7538, 7.0, 1.7538, 5.9847, 1.7538, 5.7538, 1.7538, 4.4923, positive
1.0953, 6.8571, 1.0953, 3.0953, 1.0953, 5.8571, 1.0953, 4.8094, 1.0953, 3.9047, positive
2.0, 9.0868, 2.0, 9.1737, 2.0, 7.1737, 2.0, 6.5434, 2.0, 6.1737, positive
2.5327, 11.4673, 2.5327, 11.2663, 2.5327, 11.9346, 2.5327, 9.5327, 2.5327, 10.799, positive
2.0, 7.8155, 2.0, 6.8155, 2.0, 4.8155, 2.0, 5.8155, 2.0, 4.7378, positive
2.4124, 1.5292, 2.4124, 4.0, 2.4124, 3.5876, 2.4124, 3.0, 2.4124, 5.5292, positive
2.1931, 7.3242, 2.1931, 6.7104, 2.1931, 4.7104, 2.1931, 5.7104, 2.1931, 4.0965, positive
1.0, 8.0, 1.0, 7.0, 1.0, 9.9992, 1.0, 7.4979, 1.0, 7.4988, positive
1.4097, 4.0483, 1.4097, 4.8193, 1.4097, 4.5903, 1.4097, 3.8193, 1.4097, 6.8193, positive
2.0724, 6.7827, 2.0724, 5.9276, 2.0724, 3.9276, 2.0724, 4.7102, 2.0724, 7.5654, positive
3.3444, 1.2185, 3.3444, 4.0, 3.3444, 2.6556, 3.3444, 3.0, 3.3444, 5.2185, positive
1.0, 7.873, 1.0, 6.4919, 1.0, 8.6189, 1.0, 5.0, 1.0, 5.7459, positive
2.0, 9.0568, 2.0, 9.1136, 2.0, 7.1136, 2.0, 6.5284, 2.0, 6.1136, positive
1.0, 7.7843, 1.0, 6.1372, 1.0, 8.3529, 1.0, 5.0, 1.0, 5.5686, positive
1.3781, 10.0, 1.3781, 11.0, 1.3781, 11.4877, 1.3781, 10.1097, 1.3781, 3.6465, positive
1.0, 4.7948, 1.0, 3.441, 1.0, 5.559, 1.0, 4.1179, 1.0, 4.8821, positive
1.0, 5.3174, 1.0, 3.3365, 1.0, 5.6635, 1.0, 4.327, 1.0, 4.673, positive
2.5698, 11.5698, 2.5698, 11.8604, 2.5698, 11.7094, 2.5698, 10.8604, 2.5698, 1.0, positive
1.0, 8.0, 1.0, 7.0, 1.0, 10.9005, 1.0, 9.7511, 1.0, 8.8507, positive
1.6576, 10.6303, 1.6576, 9.6303, 1.6576, 12.3151, 1.6576, 9.3424, 1.6576, 9.6576, positive
1.3158, 7.3158, 1.3158, 4.2633, 1.3158, 5.6842, 1.3158, 5.3158, 1.3158, 4.0, positive
1.633, 10.633, 1.633, 11.0, 1.633, 13.0, 1.633, 11.367, 1.633, 1.0, positive
2.0, 9.7003, 2.0, 10.4006, 2.0, 8.4006, 2.0, 6.8501, 2.0, 7.4006, positive
4.0, 10.7732, 4.0, 7.9072, 4.0, 7.1857, 4.0, 10.6804, 4.0, 8.9072, positive
2.0, 7.055, 2.0, 6.055, 2.0, 4.055, 2.0, 5.055, 2.0, 7.78, positive
1.9244, 2.9244, 1.9244, 4.4622, 1.9244, 4.0756, 1.9244, 2.0756, 1.9244, 4.1511, positive
1.9901, 6.9505, 1.9901, 5.9802, 1.9901, 4.0099, 1.9901, 4.9802, 1.9901, 7.9802, positive
4.0, 10.0, 4.0, 11.94, 4.0, 8.5202, 4.0, 11.1199, 4.0, 12.94, positive
4.0, 7.4991, 4.0, 12.2779, 4.0, 9.8336, 4.0, 11.0, 4.0, 12.1664, positive
4.0, 10.9773, 4.0, 7.1136, 4.0, 9.0, 4.0, 10.0227, 4.0, 8.1136, positive
2.0, 10.0, 2.0, 11.0, 2.0, 12.4711, 2.0, 1.7934, 2.0, 11.4711, positive
4.0, 1.0, 4.0, 12.7108, 4.0, 11.7108, 4.0, 11.1446, 4.0, 10.4338, positive
2.0, 11.0029, 2.0, 11.0, 2.0, 13.0, 2.0, 5.0114, 2.0, 10.9971, positive
2.0, 10.5312, 2.0, 12.0625, 2.0, 9.5312, 2.0, 9.6562, 2.0, 4.2814, positive
2.9199, 3.9199, 2.9199, 4.9599, 2.9199, 3.0801, 2.9199, 1.0801, 2.9199, 2.1603, positive
2.0, 8.8129, 2.0, 8.6259, 2.0, 6.6259, 2.0, 6.4065, 2.0, 5.6259, positive
3.0391, 3.8826, 3.0391, 4.9609, 3.0391, 2.9609, 3.0391, 1.0783, 3.0391, 2.1174, positive
3.8926, 1.2506, 3.8926, 10.8568, 3.8926, 10.0358, 3.8926, 11.9284, 3.8926, 12.8568, positive
3.5644, 2.3069, 3.5644, 4.4356, 3.5644, 2.4356, 3.5644, 2.1287, 3.5644, 3.6931, positive
4.0, 9.0932, 4.0, 11.8992, 4.0, 9.1008, 4.0, 11.1008, 4.0, 13.0, positive
1.9361, 9.8722, 1.9361, 10.7444, 1.9361, 9.1278, 1.9361, 7.1917, 1.9361, 8.0639, positive
4.0, 1.0, 4.0, 12.3047, 4.0, 11.3047, 4.0, 11.3477, 4.0, 11.043, positive
3.0644, 12.0, 3.0644, 5.6779, 3.0644, 13.0, 3.0644, 10.0644, 3.0644, 10.0, positive
3.5646, 11.2177, 3.5646, 7.8708, 3.5646, 9.8708, 3.5646, 9.7823, 3.5646, 8.4354, positive
2.8621, 11.8621, 2.8621, 11.2758, 2.8621, 12.5863, 2.8621, 10.2758, 2.8621, 1.0, positive
3.8439, 1.4684, 3.8439, 4.1561, 3.8439, 2.1561, 3.8439, 2.6877, 3.8439, 4.5316, positive
1.2294, 8.9175, 1.2294, 7.9175, 1.2294, 11.4588, 1.2294, 9.7706, 1.2294, 9.2294, positive
4.0, 9.154, 4.0, 8.1076, 4.0, 9.5538, 4.0, 10.1846, 4.0, 8.3692, positive
4.0, 10.6832, 4.0, 8.5841, 4.0, 9.0, 4.0, 10.3168, 4.0, 9.5841, positive
1.3801, 3.9007, 1.3801, 4.7603, 1.3801, 4.6199, 1.3801, 3.7603, 1.3801, 6.7603, positive
1.0073, 10.0, 1.0073, 11.0, 1.0073, 12.971, 1.0073, 11.9637, 1.0073, 1.0508, positive
2.2633, 11.7367, 2.2633, 11.1316, 2.2633, 12.4734, 2.2633, 9.2633, 2.2633, 10.3949, positive
1.5244, 10.5244, 1.5244, 11.0, 1.5244, 13.0, 1.5244, 11.4756, 1.5244, 1.0, positive
3.2466, 10.0, 3.2466, 11.0, 3.2466, 4.0135, 3.2466, 10.7399, 3.2466, 10.4933, positive
2.4938, 11.7531, 2.4938, 10.0124, 2.4938, 12.0124, 2.4938, 9.2469, 2.4938, 9.5062, positive
1.116, 6.826, 1.116, 3.116, 1.116, 5.826, 1.116, 4.7679, 1.116, 3.884, positive
4.0, 9.1167, 4.0, 12.0981, 4.0, 9.2944, 4.0, 11.0, 4.0, 12.7056, positive
2.0, 11.7649, 2.0, 11.0, 2.0, 13.0, 2.0, 8.0595, 2.0, 10.2351, positive
4.0, 6.2228, 4.0, 11.5803, 4.0, 9.4197, 4.0, 11.4197, 4.0, 13.0, positive
1.3562, 8.7123, 1.3562, 8.4246, 1.3562, 9.0, 1.3562, 5.7123, 1.3562, 6.7123, positive
3.7718, 1.6847, 3.7718, 4.2282, 3.7718, 2.2282, 3.7718, 2.5435, 3.7718, 4.3153, positive
4.0, 11.4049, 4.0, 4.5703, 4.0, 10.6198, 4.0, 10.4049, 4.0, 8.8099, positive
2.0, 11.4738, 2.0, 12.0523, 2.0, 11.4215, 2.0, 10.5785, 2.0, 5.2646, positive
2.7685, 5.3101, 2.7685, 5.8472, 2.7685, 3.8472, 2.7685, 4.8472, 2.7685, 4.3843, positive
1.6363, 9.2726, 1.6363, 9.5452, 1.6363, 9.7274, 1.6363, 8.0911, 1.6363, 8.3637, positive
2.0, 8.051, 2.0, 7.1019, 2.0, 5.1019, 2.0, 6.0255, 2.0, 4.1019, positive
2.3469, 6.7859, 2.3469, 6.4797, 2.3469, 4.4797, 2.3469, 5.4797, 2.3469, 4.1734, positive
1.2532, 9.0128, 1.2532, 8.0128, 1.2532, 11.5064, 1.2532, 9.7468, 1.2532, 9.2532, positive
2.0, 8.1183, 2.0, 7.8639, 2.0, 5.8639, 2.0, 5.7456, 2.0, 8.0, positive
1.0, 8.0, 1.0, 7.0, 1.0, 9.8479, 1.0, 7.1197, 1.0, 7.2718, positive
4.0, 10.0199, 4.0, 7.3921, 4.0, 9.098, 4.0, 10.196, 4.0, 8.4901, positive
2.0, 8.1273, 2.0, 7.2546, 2.0, 5.2546, 2.0, 6.0637, 2.0, 4.2546, positive
1.5656, 7.0, 1.5656, 4.6968, 1.5656, 4.8688, 1.5656, 5.0, 1.5656, 6.2625, positive
2.301, 12.0, 2.301, 11.0, 2.301, 13.0, 2.301, 9.301, 2.301, 7.2913, positive
1.0018, 8.0, 1.0018, 7.0, 1.0018, 8.9928, 1.0018, 5.0018, 1.0018, 5.9964, positive
1.0636, 8.0, 1.0636, 7.0, 1.0636, 8.7456, 1.0636, 5.0636, 1.0636, 5.8728, positive
2.0, 10.0, 2.0, 11.0, 2.0, 11.9138, 2.0, 2.6293, 2.0, 10.9138, positive
2.6803, 5.6188, 2.6803, 5.9795, 2.6803, 3.9795, 2.6803, 4.9795, 2.6803, 4.3402, positive
3.8789, 1.2825, 3.8789, 12.7579, 3.8789, 11.9596, 3.8789, 10.9596, 3.8789, 9.9596, positive
3.0613, 4.2854, 3.0613, 5.408, 3.0613, 3.408, 3.0613, 4.408, 3.0613, 4.5307, positive
2.7606, 10.0, 2.7606, 11.3803, 2.7606, 11.4788, 2.7606, 4.803, 2.7606, 12.3803, positive
1.2814, 8.5628, 1.2814, 8.1255, 1.2814, 9.0, 1.2814, 5.5628, 1.2814, 6.5628, positive
2.0, 9.6666, 2.0, 10.3332, 2.0, 8.3332, 2.0, 6.8333, 2.0, 7.3332, positive
2.0, 10.4423, 2.0, 11.0, 2.0, 9.8845, 2.0, 7.4423, 2.0, 8.4423, positive
1.0597, 10.0597, 1.0597, 11.0, 1.0597, 13.0, 1.0597, 11.9403, 1.0597, 1.0, positive
2.0, 8.0928, 2.0, 7.8213, 2.0, 5.8213, 2.0, 5.7285, 2.0, 8.0, positive
2.3071, 4.3857, 2.3071, 3.4357, 2.3071, 4.2571, 2.3071, 4.1286, 2.3071, 4.4357, positive
2.3662, 11.3662, 2.3662, 12.2675, 2.3662, 11.0987, 2.3662, 11.2675, 2.3662, 1.0, positive
1.1959, 2.1959, 1.1959, 4.098, 1.1959, 4.8041, 1.1959, 2.8041, 1.1959, 5.6082, positive
4.0, 5.6392, 4.0, 11.5155, 4.0, 9.4845, 4.0, 11.4845, 4.0, 13.0, positive
1.7447, 2.7447, 1.7447, 4.3724, 1.7447, 4.2553, 1.7447, 2.2553, 1.7447, 4.5105, positive
2.0, 10.8982, 2.0, 12.7965, 2.0, 9.8982, 2.0, 11.4912, 2.0, 1.7123, positive
1.7464, 8.0, 1.7464, 7.0, 1.7464, 6.0143, 1.7464, 5.7464, 1.7464, 4.5072, positive
4.0, 1.7794, 4.0, 12.5324, 4.0, 11.7662, 4.0, 10.9221, 4.0, 9.8441, positive
2.6303, 5.1092, 2.6303, 5.3697, 2.6303, 3.3697, 2.6303, 2.4789, 2.6303, 4.2183, positive
2.0, 11.0472, 2.0, 11.0, 2.0, 13.0, 2.0, 5.1887, 2.0, 10.9528, positive
2.0, 7.4289, 2.0, 6.4289, 2.0, 4.4289, 2.0, 5.4289, 2.0, 6.2845, positive
2.0, 9.3755, 2.0, 9.9592, 2.0, 7.9592, 2.0, 6.5837, 2.0, 8.0, positive
1.8821, 7.1179, 1.8821, 6.1179, 1.8821, 4.5893, 1.8821, 5.0, 1.8821, 7.7643, positive
1.1757, 8.1757, 1.1757, 7.0, 1.1757, 10.8829, 1.1757, 10.0, 1.1757, 8.9414, positive
2.0, 7.6264, 2.0, 6.6264, 2.0, 4.6264, 2.0, 5.6264, 2.0, 5.4942, positive
2.0, 8.6038, 2.0, 8.2077, 2.0, 6.2077, 2.0, 6.3019, 2.0, 5.2077, positive
3.061, 2.878, 3.061, 3.687, 3.061, 3.252, 3.061, 3.626, 3.061, 4.687, positive
4.0, 11.9341, 4.0, 1.3956, 4.0, 12.7363, 4.0, 10.9341, 4.0, 9.8681, positive
1.4892, 8.9784, 1.4892, 8.9568, 1.4892, 10.0216, 1.4892, 8.5324, 1.4892, 8.5108, positive
1.6488, 7.0, 1.6488, 4.9465, 1.6488, 4.7023, 1.6488, 5.0, 1.6488, 6.5954, positive
3.7962, 11.0, 3.7962, 7.6115, 3.7962, 9.1019, 3.7962, 10.2038, 3.7962, 7.2866, positive
2.5593, 11.7203, 2.5593, 9.8813, 2.5593, 11.8813, 2.5593, 9.2797, 2.5593, 9.4407, positive
2.2259, 11.2259, 2.2259, 11.0, 2.2259, 13.0, 2.2259, 10.7741, 2.2259, 1.0, positive
1.4092, 10.4092, 1.4092, 11.8185, 1.4092, 11.7723, 1.4092, 12.0, 1.4092, 1.0, positive
2.957, 10.0, 2.957, 11.4785, 2.957, 9.0, 2.957, 8.9141, 2.957, 10.3926, positive
1.2141, 8.4282, 1.2141, 7.8564, 1.2141, 10.5718, 1.2141, 9.3577, 1.2141, 8.7859, positive
2.1282, 7.1922, 2.1282, 6.3204, 2.1282, 3.8078, 2.1282, 5.5126, 2.1282, 8.2563, positive
2.2679, 10.134, 2.2679, 10.4642, 2.2679, 9.0, 2.2679, 7.4019, 2.2679, 8.0, positive
3.7539, 10.7539, 3.7539, 7.0, 3.7539, 9.1641, 3.7539, 10.0, 3.7539, 8.082, positive
1.7709, 9.5417, 1.7709, 10.0834, 1.7709, 9.4583, 1.7709, 7.6874, 1.7709, 8.2291, positive
4.0, 1.0, 4.0, 11.3345, 4.0, 10.3345, 4.0, 11.8328, 4.0, 12.4983, positive
1.9117, 9.8235, 1.9117, 10.6469, 1.9117, 12.6469, 1.9117, 1.3531, 1.9117, 11.4704, positive
2.2498, 11.2498, 2.2498, 11.0, 2.2498, 13.0, 2.2498, 10.7502, 2.2498, 1.0, positive
2.7046, 3.7046, 2.7046, 4.8523, 2.7046, 3.2954, 2.7046, 1.2954, 2.7046, 2.5907, positive
4.0, 1.0, 4.0, 12.0827, 4.0, 11.0827, 4.0, 11.4587, 4.0, 11.376, positive
3.6962, 2.3669, 3.6962, 11.0, 3.6962, 9.8481, 3.6962, 11.2406, 3.6962, 12.2406, positive
2.0, 11.5979, 2.0, 11.0, 2.0, 12.1959, 2.0, 8.5979, 2.0, 9.5979, positive
2.6134, 5.5465, 2.6134, 5.7732, 2.6134, 3.7732, 2.6134, 2.9331, 2.6134, 2.7732, positive
2.5326, 5.8697, 2.5326, 5.9349, 2.5326, 3.9349, 2.5326, 3.3371, 2.5326, 2.9349, positive
4.0, 9.1805, 4.0, 11.9089, 4.0, 9.0911, 4.0, 11.0911, 4.0, 13.0, positive
4.0, 3.7566, 4.0, 9.8974, 4.0, 9.7243, 4.0, 11.4487, 4.0, 11.6217, positive
4.0, 10.839, 4.0, 7.8048, 4.0, 9.0, 4.0, 10.161, 4.0, 8.8048, positive
1.0, 7.8528, 1.0, 6.4112, 1.0, 8.5584, 1.0, 5.0, 1.0, 5.7056, positive
1.026, 10.026, 1.026, 11.0519, 1.026, 12.9221, 1.026, 12.0, 1.026, 1.0, positive
2.0, 10.9795, 2.0, 11.0, 2.0, 13.0, 2.0, 4.918, 2.0, 11.0205, positive
2.2392, 10.0, 2.2392, 11.1196, 2.2392, 12.5215, 2.2392, 2.1961, 2.2392, 12.1196, positive
2.9137, 4.2588, 2.9137, 5.0863, 2.9137, 3.0863, 2.9137, 4.0863, 2.9137, 6.6294, positive
4.0, 11.4464, 4.0, 4.3214, 4.0, 10.7857, 4.0, 10.4464, 4.0, 8.8929, positive
2.2777, 10.0, 2.2777, 11.1388, 2.2777, 12.4447, 2.2777, 2.3883, 2.2777, 12.1388, positive
3.8405, 11.1595, 3.8405, 7.6382, 3.8405, 9.6382, 3.8405, 10.0, 3.8405, 6.8832, positive
1.2323, 8.4646, 1.2323, 7.9291, 1.2323, 10.5354, 1.2323, 9.3031, 1.2323, 8.7677, positive
2.9501, 4.1497, 2.9501, 5.0499, 2.9501, 3.0499, 2.9501, 1.1996, 2.9501, 2.2993, positive
2.0205, 10.041, 2.0205, 11.0, 2.0205, 9.0821, 2.0205, 7.0616, 2.0205, 7.8564, positive
4.0, 1.0, 4.0, 12.8698, 4.0, 11.8698, 4.0, 11.0651, 4.0, 10.1953, positive
4.0, 10.8454, 4.0, 7.773, 4.0, 9.0, 4.0, 10.1546, 4.0, 8.773, positive
3.5193, 2.4421, 3.5193, 4.4807, 3.5193, 2.4807, 3.5193, 2.0386, 3.5193, 3.5579, positive
2.5395, 12.0, 2.5395, 8.3024, 2.5395, 13.0, 2.5395, 9.5395, 2.5395, 10.0, positive
2.0706, 7.7178, 2.0706, 6.8589, 2.0706, 4.8589, 2.0706, 5.6472, 2.0706, 3.8589, positive
1.4653, 4.792, 1.4653, 5.396, 1.4653, 5.0, 1.4653, 4.396, 1.4653, 5.0693, positive
3.9142, 12.0, 3.9142, 1.4292, 3.9142, 13.0, 3.9142, 10.9142, 3.9142, 10.0, positive
2.4922, 6.0314, 2.4922, 6.0157, 2.4922, 4.0157, 2.4922, 3.5392, 2.4922, 3.0157, positive
3.0931, 4.174, 3.0931, 5.3603, 3.0931, 3.3603, 3.0931, 4.3603, 3.0931, 4.5466, positive
2.6006, 11.6006, 2.6006, 11.7988, 2.6006, 11.8019, 2.6006, 10.7988, 2.6006, 1.0, positive
1.8458, 9.6916, 1.8458, 10.3832, 1.8458, 9.3084, 1.8458, 7.4626, 1.8458, 8.1542, positive
2.2598, 11.2598, 2.2598, 12.4804, 2.2598, 10.7795, 2.2598, 11.4804, 2.2598, 1.0, positive
1.0064, 6.9904, 1.0064, 3.0064, 1.0064, 5.9904, 1.0064, 4.9872, 1.0064, 3.9936, positive
3.9694, 10.0306, 3.9694, 11.9847, 3.9694, 9.0612, 3.9694, 10.9694, 3.9694, 12.9541, positive
3.3704, 2.8887, 3.3704, 4.6296, 3.3704, 2.6296, 3.3704, 1.7409, 3.3704, 3.1113, positive
2.0, 11.0496, 2.0, 11.0, 2.0, 11.0993, 2.0, 8.0496, 2.0, 9.0496, positive
1.4263, 7.4263, 1.4263, 4.7052, 1.4263, 5.5737, 1.4263, 5.4263, 1.4263, 4.0, positive
2.0, 7.1473, 2.0, 6.1473, 2.0, 4.1473, 2.0, 5.1473, 2.0, 7.4108, positive
1.4483, 7.0, 1.4483, 4.3448, 1.4483, 5.1035, 1.4483, 5.0, 1.4483, 5.7931, positive
4.0, 10.2537, 4.0, 9.9852, 4.0, 3.0297, 4.0, 12.2389, 4.0, 10.9852, positive
1.5029, 10.5029, 1.5029, 12.0057, 1.5029, 11.4914, 1.5029, 12.0, 1.5029, 1.0, positive
1.0, 7.8582, 1.0, 6.4328, 1.0, 8.5746, 1.0, 5.0, 1.0, 5.7164, positive
2.0, 9.1827, 2.0, 9.6379, 2.0, 7.6379, 2.0, 6.4552, 2.0, 8.0, positive
4.0, 10.7302, 4.0, 7.1079, 4.0, 9.027, 4.0, 10.054, 4.0, 8.1349, positive
1.7097, 10.0, 1.7097, 11.0, 1.7097, 10.1614, 1.7097, 8.4517, 1.7097, 5.9676, positive
1.0, 8.0, 1.0, 7.0, 1.0, 9.1924, 1.0, 5.481, 1.0, 6.2886, positive
4.0, 10.0, 4.0, 11.1408, 4.0, 2.1263, 4.0, 12.7184, 4.0, 12.1408, positive
1.4547, 10.0, 1.4547, 11.0, 1.4547, 11.1811, 1.4547, 9.7264, 1.4547, 4.1831, positive
4.0, 6.2034, 4.0, 12.4218, 4.0, 10.2655, 4.0, 11.0, 4.0, 11.7345, positive
1.752, 7.248, 1.752, 6.248, 1.752, 5.7357, 1.752, 6.2398, 1.752, 8.248, positive
4.0, 7.1251, 4.0, 8.55, 4.0, 9.3875, 4.0, 10.775, 4.0, 9.9374, positive
2.8141, 5.1507, 2.8141, 5.7789, 2.8141, 3.7789, 2.8141, 4.7789, 2.8141, 4.407, positive
1.0, 9.3923, 1.0, 9.7845, 1.0, 12.3923, 1.0, 11.3923, 1.0, 3.4309, positive
2.6631, 5.3475, 2.6631, 5.6737, 2.6631, 3.6737, 2.6631, 2.6844, 2.6631, 2.6737, positive
2.4625, 11.0, 2.4625, 11.6126, 2.4625, 9.7688, 2.4625, 11.5375, 2.4625, 2.6186, positive
2.9559, 3.0882, 2.9559, 3.652, 2.9559, 3.3921, 2.9559, 3.6961, 2.9559, 4.652, positive
4.0, 7.4525, 4.0, 11.7169, 4.0, 9.2831, 4.0, 11.2831, 4.0, 13.0, positive
4.0, 4.256, 4.0, 11.0464, 4.0, 11.0232, 4.0, 10.6744, 4.0, 9.3488, positive
1.5762, 9.1524, 1.5762, 9.3048, 1.5762, 9.0, 1.5762, 6.1524, 1.5762, 7.1524, positive
1.0, 3.6145, 1.0, 3.6771, 1.0, 5.3229, 1.0, 3.6458, 1.0, 5.3542, positive
2.8739, 11.8739, 2.8739, 11.0, 2.8739, 13.0, 2.8739, 10.1261, 2.8739, 1.0, positive
2.104, 11.0, 2.104, 12.688, 2.104, 9.948, 2.104, 11.896, 2.104, 1.364, positive
1.9587, 7.0413, 1.9587, 6.0413, 1.9587, 4.2063, 1.9587, 5.0, 1.9587, 7.9175, positive
2.0, 9.9704, 2.0, 10.9408, 2.0, 8.9408, 2.0, 6.9852, 2.0, 7.9408, positive
1.0057, 7.0057, 1.0057, 3.0227, 1.0057, 5.9943, 1.0057, 5.0057, 1.0057, 4.0, positive
2.8858, 4.457, 2.8858, 5.2285, 2.8858, 3.2285, 2.8858, 1.5712, 2.8858, 2.2285, positive
4.0, 7.8479, 4.0, 12.2391, 4.0, 9.7174, 4.0, 11.0, 4.0, 12.2826, positive
1.1395, 8.0, 1.1395, 7.0, 1.1395, 8.442, 1.1395, 5.1395, 1.1395, 5.721, positive
4.0, 10.4502, 4.0, 9.1992, 4.0, 4.6016, 4.0, 11.6494, 4.0, 10.1992, positive
4.0, 10.8997, 4.0, 7.4013, 4.0, 8.1975, 4.0, 10.3009, 4.0, 8.4013, positive
2.0, 11.881, 2.0, 11.2379, 2.0, 12.6431, 2.0, 9.3569, 2.0, 8.9294, positive
2.0, 7.6754, 2.0, 7.1257, 2.0, 5.1257, 2.0, 5.4503, 2.0, 8.0, positive
3.9698, 1.0704, 3.9698, 10.9598, 3.9698, 10.0101, 3.9698, 11.9799, 3.9698, 12.9598, positive
1.0323, 2.0323, 1.0323, 4.0162, 1.0323, 4.9677, 1.0323, 2.9677, 1.0323, 5.9353, positive
1.5954, 1.8015, 1.5954, 4.0, 1.5954, 4.4046, 1.5954, 3.0, 1.5954, 5.8015, positive
2.4911, 6.2811, 2.4911, 6.2633, 2.4911, 4.2633, 2.4911, 5.2633, 2.4911, 4.2456, positive
3.6815, 10.0, 3.6815, 11.8407, 3.6815, 9.6371, 3.6815, 9.4073, 3.6815, 12.8407, positive
4.0, 2.3137, 4.0, 11.146, 4.0, 9.854, 4.0, 11.854, 4.0, 13.0, positive
4.0, 10.4671, 4.0, 9.1317, 4.0, 4.7365, 4.0, 11.5988, 4.0, 10.1317, positive
1.3529, 7.6471, 1.3529, 6.6471, 1.3529, 8.5294, 1.3529, 8.2353, 1.3529, 8.6471, positive
1.0, 7.8007, 1.0, 6.2027, 1.0, 8.402, 1.0, 5.0, 1.0, 5.6014, positive
3.6877, 2.0929, 3.6877, 4.4684, 3.6877, 2.4684, 3.6877, 3.4684, 3.6877, 4.8439, positive
2.0, 11.6839, 2.0, 11.0, 2.0, 13.0, 2.0, 7.7356, 2.0, 10.3161, positive
1.5179, 10.5179, 1.5179, 11.0, 1.5179, 13.0, 1.5179, 11.4821, 1.5179, 1.0, positive
4.0, 1.0, 4.0, 11.1958, 4.0, 10.1958, 4.0, 11.9021, 4.0, 12.7063, positive
3.7241, 11.138, 3.7241, 7.5519, 3.7241, 9.5519, 3.7241, 9.862, 3.7241, 8.2759, positive
1.9711, 10.9711, 1.9711, 12.9423, 1.9711, 10.0866, 1.9711, 12.0, 1.9711, 1.0, positive
1.5138, 10.5138, 1.5138, 12.0276, 1.5138, 11.4586, 1.5138, 12.0, 1.5138, 1.0, positive
1.0436, 8.0873, 1.0436, 7.1746, 1.0436, 9.0, 1.0436, 5.0873, 1.0436, 6.0873, positive
2.7458, 6.6438, 2.7458, 11.7458, 2.7458, 10.1187, 2.7458, 8.4916, 2.7458, 8.7458, positive
4.0, 11.8064, 4.0, 2.1613, 4.0, 12.2258, 4.0, 10.8064, 4.0, 9.6129, positive
2.0, 10.6631, 2.0, 11.0, 2.0, 13.0, 2.0, 3.6525, 2.0, 11.3369, positive
1.7018, 10.8073, 1.7018, 9.8073, 1.7018, 12.4036, 1.7018, 9.2982, 1.7018, 9.7018, positive
