@relation poker-8-9_vs_6
@attribute S1 integer [1, 4]
@attribute C1 integer [1, 13]
@attribute S2 integer [1, 4]
@attribute C2 integer [1, 13]
@attribute S3 integer [1, 4]
@attribute C3 integer [1, 13]
@attribute S4 integer [1, 4]
@attribute C4 integer [1, 13]
@attribute S5 integer [1, 4]
@attribute C5 integer [1, 13]
@attribute Class {positive, negative}
@inputs S1, C1, S2, C2, S3, C3, S4, C4, S5, C5
@outputs Class
@data
2.0, 7.0, 2.0, 6.0, 2.0, 4.0, 2.0, 5.0, 2.0, 8.0, positive
2.0, 8.0, 2.0, 7.0, 2.0, 5.0, 2.0, 6.0, 2.0, 4.0, positive
2.0, 12.0, 2.0, 11.0, 2.0, 13.0, 2.0, 9.0, 2.0, 10.0, positive
1.0, 8.0, 1.0, 7.0, 1.0, 11.0, 1.0, 10.0, 1.0, 9.0, positive
3.0, 13.0, 3.0, 11.0, 3.0, 12.0, 3.0, 10.0, 3.0, 9.0, positive
4.0, 1.0, 4.0, 11.0, 4.0, 10.0, 4.0, 12.0, 4.0, 13.0, positive
1.0, 7.0, 1.0, 3.0, 1.0, 6.0, 1.0, 5.0, 1.0, 4.0, positive
4.0, 10.0, 4.0, 12.0, 4.0, 9.0, 4.0, 11.0, 4.0, 13.0, positive
1.0, 10.0, 1.0, 11.0, 1.0, 13.0, 1.0, 12.0, 1.0, 1.0, positive
2.0, 11.0, 2.0, 13.0, 2.0, 10.0, 2.0, 12.0, 2.0, 1.0, positive
3.0, 12.0, 3.0, 11.0, 3.0, 13.0, 3.0, 10.0, 3.0, 1.0, positive
4.0, 10.0, 4.0, 11.0, 4.0, 1.0, 4.0, 13.0, 4.0, 12.0, positive
1.0, 2.0, 1.0, 4.0, 1.0, 5.0, 1.0, 3.0, 1.0, 6.0, positive
1.0, 9.0, 1.0, 12.0, 1.0, 10.0, 1.0, 11.0, 1.0, 13.0, positive
2.0, 1.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 2.0, 5.0, positive
3.0, 5.0, 3.0, 6.0, 3.0, 9.0, 3.0, 7.0, 3.0, 8.0, positive
4.0, 1.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 4.0, 5.0, positive
3.0, 12.5593, 3.0, 11.0, 3.0, 12.4407, 3.0, 10.0, 3.0, 5.4746, positive
1.1004, 8.7323, 1.1004, 11.9665, 1.1004, 10.0, 1.1004, 11.0335, 1.1004, 13.0, positive
3.0028, 10.6704, 3.0028, 2.9945, 3.0028, 12.3352, 3.0028, 10.6676, 3.0028, 9.6676, positive
3.9837, 5.0, 3.9837, 4.0326, 3.9837, 8.0163, 3.9837, 6.0163, 3.9837, 7.0163, positive
4.0, 7.4523, 4.0, 2.949, 4.0, 9.7516, 4.0, 7.7516, 4.0, 8.051, positive
1.401, 9.8021, 1.401, 11.7995, 1.401, 10.401, 1.401, 10.7995, 1.401, 12.1979, positive
2.0, 11.0619, 2.0, 12.8762, 2.0, 10.1858, 2.0, 11.8142, 2.0, 1.5573, positive
1.418, 4.4922, 1.418, 2.582, 1.418, 4.7461, 1.418, 4.582, 1.418, 4.418, positive
1.3996, 1.6004, 1.3996, 3.2008, 1.3996, 4.2008, 1.3996, 3.3996, 1.3996, 5.6004, positive
1.8395, 10.8395, 1.8395, 12.6791, 1.8395, 10.4814, 1.8395, 12.0, 1.8395, 1.0, positive
2.5977, 4.6035, 2.5977, 4.5977, 2.5977, 3.6035, 2.5977, 1.8047, 2.5977, 2.4023, positive
4.0, 4.3597, 4.0, 11.0, 4.0, 6.6403, 4.0, 12.3733, 4.0, 12.6267, positive
1.7538, 11.0153, 1.7538, 10.0153, 1.7538, 12.5077, 1.7538, 9.2462, 1.7538, 9.7538, positive
2.0476, 7.8094, 2.0476, 6.9047, 2.0476, 4.9047, 2.0476, 5.7618, 2.0476, 3.9047, positive
3.0868, 12.0, 3.0868, 5.5658, 3.0868, 13.0, 3.0868, 10.0868, 3.0868, 10.0, positive
2.7337, 11.7337, 2.7337, 11.5327, 2.7337, 12.201, 2.7337, 10.5327, 2.7337, 1.0, positive
2.0, 7.8155, 2.0, 6.8155, 2.0, 4.8155, 2.0, 5.8155, 2.0, 4.7378, positive
2.5292, 6.4124, 2.5292, 6.4708, 2.5292, 7.1168, 2.5292, 6.5292, 2.5292, 6.1168, positive
4.0, 4.6139, 4.0, 4.0, 4.0, 7.4208, 4.0, 5.7104, 4.0, 6.8069, positive
1.4996, 10.9992, 1.4996, 11.0, 1.4996, 13.0, 1.4996, 10.5012, 1.4996, 5.4963, positive
1.4097, 4.0483, 1.4097, 4.8193, 1.4097, 4.5903, 1.4097, 3.8193, 1.4097, 6.8193, positive
1.1449, 6.7827, 1.1449, 3.1449, 1.1449, 5.7827, 1.1449, 4.7102, 1.1449, 3.8551, positive
2.2185, 7.3444, 2.2185, 6.7815, 2.2185, 5.8741, 2.2185, 6.2185, 2.2185, 4.8741, positive
1.2541, 10.2541, 1.2541, 11.0, 1.2541, 13.0, 1.2541, 11.7459, 1.2541, 1.0, positive
3.0568, 12.0, 3.0568, 5.7161, 3.0568, 13.0, 3.0568, 10.0568, 3.0568, 10.0, positive
1.6471, 9.2157, 1.6471, 12.0, 1.6471, 9.7843, 1.6471, 11.0, 1.6471, 13.0, positive
2.6219, 12.0, 2.6219, 11.0, 2.6219, 13.0, 2.6219, 9.6219, 2.6219, 4.4026, positive
4.0, 10.0, 4.0, 11.559, 4.0, 5.4717, 4.0, 11.8821, 4.0, 12.559, positive
4.0, 10.0, 4.0, 11.6635, 4.0, 6.3079, 4.0, 11.673, 4.0, 12.6635, positive
2.2906, 9.4302, 2.2906, 11.5698, 2.2906, 6.1283, 2.2906, 11.8604, 2.2906, 12.5698, positive
1.9502, 11.9005, 1.9502, 11.0, 1.9502, 13.0, 1.9502, 9.1493, 1.9502, 9.552, positive
2.0273, 6.2606, 2.0273, 11.6576, 2.0273, 10.0, 2.0273, 11.3424, 2.0273, 13.0, positive
1.3158, 9.9475, 1.3158, 11.6842, 1.3158, 10.9475, 1.3158, 10.3684, 1.3158, 12.0525, positive
2.367, 11.367, 2.367, 11.0, 2.367, 13.0, 2.367, 10.633, 2.367, 1.0, positive
3.7003, 12.0, 3.7003, 2.4986, 3.7003, 13.0, 3.7003, 10.7003, 3.7003, 10.0, positive
1.0, 8.2268, 1.0, 8.1339, 1.0, 10.7732, 1.0, 10.2268, 1.0, 9.9072, positive
2.0, 7.055, 2.0, 6.055, 2.0, 4.055, 2.0, 5.055, 2.0, 7.78, positive
2.0756, 6.3866, 2.0756, 6.4622, 2.0756, 9.9244, 2.0756, 8.3866, 2.0756, 8.4622, positive
2.0099, 6.9802, 2.0099, 6.0, 2.0099, 4.0495, 2.0099, 5.0198, 2.0099, 8.0, positive
2.0, 11.06, 2.0, 12.8801, 2.0, 10.1799, 2.0, 11.8201, 2.0, 1.5397, positive
3.4442, 1.0, 3.4442, 3.4442, 3.4442, 2.2779, 3.4442, 3.2779, 3.4442, 5.0, positive
1.0, 8.0227, 1.0, 7.1136, 1.0, 10.9773, 1.0, 10.0227, 1.0, 9.0909, positive
2.0, 7.8678, 2.0, 6.8678, 2.0, 4.8678, 2.0, 5.8678, 2.0, 4.5289, positive
1.8554, 7.8554, 1.8554, 6.4216, 1.8554, 5.1446, 1.8554, 5.8554, 1.8554, 4.0, positive
1.4986, 7.4986, 1.4986, 4.9943, 1.4986, 5.5014, 1.4986, 5.4986, 1.4986, 4.0, positive
3.0625, 8.5937, 3.0625, 8.6562, 3.0625, 2.4063, 3.0625, 9.2499, 3.0625, 10.1249, positive
1.0801, 7.8798, 1.0801, 6.9599, 1.0801, 10.9199, 1.0801, 9.8798, 1.0801, 8.9599, positive
2.8129, 11.1871, 2.8129, 11.4065, 2.8129, 11.3741, 2.8129, 9.8129, 2.8129, 11.2194, positive
2.0783, 1.0, 2.0783, 2.0783, 2.0783, 2.9609, 2.0783, 3.9609, 2.0783, 5.0, positive
1.0, 6.821, 1.0, 3.0358, 1.0, 5.9642, 1.0, 4.9284, 1.0, 4.0716, positive
3.5644, 2.3069, 3.5644, 4.4356, 3.5644, 2.4356, 3.5644, 2.1287, 3.5644, 3.6931, positive
2.0, 10.6977, 2.0, 12.3955, 2.0, 9.4962, 2.0, 11.3955, 2.0, 1.3023, positive
3.9361, 11.5526, 3.9361, 1.3196, 3.9361, 12.7444, 3.9361, 10.7444, 3.9361, 9.8722, positive
1.6523, 7.6523, 1.6523, 5.6093, 1.6523, 5.3477, 1.6523, 5.6523, 1.6523, 4.0, positive
3.0644, 6.4034, 3.0644, 5.4034, 3.0644, 6.5966, 3.0644, 6.0, 3.0644, 5.5966, positive
1.4354, 9.0885, 1.4354, 7.8708, 1.4354, 11.2177, 1.4354, 10.0, 1.4354, 9.0, positive
1.4137, 9.1379, 1.4137, 11.8621, 1.4137, 8.759, 1.4137, 11.2758, 1.4137, 12.8621, positive
3.6877, 1.0, 3.6877, 3.6877, 3.6877, 2.1561, 3.6877, 3.1561, 3.6877, 5.0, positive
3.7706, 10.6881, 3.7706, 11.7706, 3.7706, 9.6881, 3.7706, 10.7706, 3.7706, 12.0825, positive
2.0, 5.8924, 2.0, 5.2616, 2.0, 3.8154, 2.0, 4.8154, 2.0, 7.4462, positive
1.3168, 10.3168, 1.3168, 11.6336, 1.3168, 12.0495, 1.3168, 12.0, 1.3168, 1.0, positive
2.6199, 5.7603, 2.6199, 6.0, 2.6199, 7.0993, 2.6199, 6.2397, 2.6199, 8.0, positive
2.9927, 12.0, 2.9927, 11.0, 2.9927, 13.0, 2.9927, 9.9927, 2.9927, 1.0653, positive
2.7367, 12.4734, 2.7367, 11.1316, 2.7367, 11.7367, 2.7367, 10.1316, 2.7367, 9.5266, positive
2.4756, 11.4756, 2.4756, 11.0, 2.4756, 13.0, 2.4756, 10.5244, 2.4756, 1.0, positive
2.13, 9.3767, 2.13, 12.0, 2.13, 9.6233, 2.13, 11.0, 2.13, 13.0, positive
2.5062, 11.7655, 2.5062, 10.0124, 2.5062, 11.7531, 2.5062, 10.0, 2.5062, 9.0, positive
4.0, 9.4779, 4.0, 11.942, 4.0, 9.058, 4.0, 11.058, 4.0, 13.0, positive
3.8037, 1.0, 3.8037, 3.8037, 3.8037, 2.0981, 3.8037, 3.0981, 3.8037, 5.0, positive
3.0, 12.8824, 3.0, 11.0, 3.0, 12.1176, 3.0, 10.0, 3.0, 8.0595, positive
1.5803, 7.0, 1.5803, 4.7409, 1.5803, 4.8394, 1.5803, 5.0, 1.5803, 6.3213, positive
3.3562, 12.6438, 3.3562, 7.4385, 3.3562, 12.3562, 3.3562, 10.3562, 3.3562, 9.3562, positive
3.5435, 1.0, 3.5435, 3.5435, 3.5435, 2.2282, 3.5435, 3.2282, 3.5435, 5.0, positive
1.8099, 6.7852, 1.8099, 6.5951, 1.8099, 10.1901, 1.8099, 8.7852, 1.8099, 8.5951, positive
3.5262, 11.4215, 3.5262, 11.0, 3.5262, 6.2122, 3.5262, 11.5785, 3.5262, 10.5785, positive
4.0, 3.4629, 4.0, 4.0, 4.0, 5.6944, 4.0, 4.8472, 4.0, 6.2315, positive
3.6363, 9.4542, 3.6363, 2.8184, 3.6363, 11.5452, 3.6363, 9.5452, 3.6363, 9.2726, positive
2.051, 12.0, 2.051, 10.7451, 2.051, 13.0, 2.051, 9.051, 2.051, 10.0, positive
4.0, 4.3062, 4.0, 4.0, 4.0, 6.9593, 4.0, 5.4797, 4.0, 6.6531, positive
3.2404, 3.0256, 3.2404, 11.2532, 3.2404, 10.0, 3.2404, 11.7468, 3.2404, 13.0, positive
2.7456, 6.2544, 2.7456, 5.2544, 2.7456, 5.4911, 2.7456, 5.3728, 2.7456, 7.6272, positive
1.4239, 10.8479, 1.4239, 11.0, 1.4239, 13.0, 1.4239, 10.7282, 1.4239, 4.8154, positive
1.902, 1.5881, 1.902, 2.098, 1.902, 3.294, 1.902, 4.098, 1.902, 4.902, positive
2.1273, 12.0, 2.1273, 10.3634, 2.1273, 13.0, 2.1273, 9.1273, 2.1273, 10.0, positive
1.5656, 7.0, 1.5656, 4.6968, 1.5656, 4.8688, 1.5656, 5.0, 1.5656, 6.2625, positive
2.3981, 3.3981, 2.3981, 4.699, 2.3981, 3.6019, 2.3981, 1.6019, 2.3981, 3.2039, positive
1.0018, 10.0018, 1.0018, 11.0036, 1.0018, 12.9946, 1.0018, 12.0, 1.0018, 1.0, positive
1.0636, 10.0636, 1.0636, 11.1272, 1.0636, 12.8092, 1.0636, 12.0, 1.0636, 1.0, positive
2.0, 7.7285, 2.0, 6.7285, 2.0, 4.7285, 2.0, 5.7285, 2.0, 5.0862, positive
4.0, 3.6393, 4.0, 4.0, 4.0, 5.959, 4.0, 4.9795, 4.0, 6.3197, positive
2.0404, 1.1211, 2.0404, 2.1211, 2.0404, 3.0, 2.0404, 3.8789, 2.0404, 4.8789, positive
4.0, 2.8774, 4.0, 4.0, 4.0, 4.8161, 4.0, 4.408, 4.0, 5.9387, positive
2.3803, 6.4788, 2.3803, 6.2394, 2.3803, 4.2394, 2.3803, 4.0985, 2.3803, 3.2394, positive
3.2814, 12.7186, 3.2814, 8.1862, 3.2814, 12.2814, 3.2814, 10.2814, 3.2814, 9.2814, positive
3.6666, 10.3334, 3.6666, 11.8333, 3.6666, 9.6668, 3.6666, 10.6666, 3.6666, 12.4999, positive
3.3366, 11.1155, 3.3366, 2.3268, 3.3366, 12.5577, 3.3366, 10.7789, 3.3366, 9.7789, positive
2.9403, 11.9403, 2.9403, 11.0, 2.9403, 13.0, 2.9403, 10.0597, 2.9403, 1.0, positive
2.7285, 6.2715, 2.7285, 5.2715, 2.7285, 5.4571, 2.7285, 5.3643, 2.7285, 7.6357, positive
2.8714, 4.3857, 2.8714, 5.1286, 2.8714, 3.1286, 2.8714, 4.1286, 2.8714, 6.6929, positive
1.6338, 1.3662, 1.6338, 2.7325, 1.6338, 3.7325, 1.6338, 3.6338, 1.6338, 5.3662, positive
2.098, 1.2939, 2.098, 2.2939, 2.098, 3.0, 2.098, 3.7061, 2.098, 4.7061, positive
1.5155, 7.0, 1.5155, 4.5464, 1.5155, 4.9691, 1.5155, 5.0, 1.5155, 6.0619, positive
2.2553, 6.1171, 2.2553, 6.3724, 2.2553, 9.7447, 2.2553, 8.1171, 2.2553, 8.3724, positive
3.7965, 9.6947, 3.7965, 10.4912, 3.7965, 1.3053, 3.7965, 12.1859, 3.7965, 11.5929, positive
1.7464, 10.7464, 1.7464, 12.4928, 1.7464, 10.7607, 1.7464, 12.0, 1.7464, 1.0, positive
2.0, 1.4676, 2.0, 2.3117, 2.0, 3.0779, 2.0, 4.0779, 2.0, 5.2338, positive
2.2606, 5.1092, 2.2606, 4.2606, 2.2606, 4.1092, 2.2606, 2.4789, 2.2606, 2.7394, positive
3.0, 12.5236, 3.0, 11.0, 3.0, 12.4764, 3.0, 10.0, 3.0, 5.1887, positive
2.0, 7.4289, 2.0, 6.4289, 2.0, 4.4289, 2.0, 5.4289, 2.0, 6.2845, positive
3.5837, 5.4163, 3.5837, 4.4163, 3.5837, 7.1673, 3.5837, 5.7918, 3.5837, 7.2082, positive
2.7643, 12.6464, 2.7643, 11.0, 2.7643, 12.1179, 2.7643, 10.2357, 2.7643, 8.0571, positive
3.8243, 1.4099, 3.8243, 10.7658, 3.8243, 10.0586, 3.8243, 11.8829, 3.8243, 12.7658, positive
2.0, 7.6264, 2.0, 6.6264, 2.0, 4.6264, 2.0, 5.6264, 2.0, 5.4942, positive
2.6038, 11.3962, 2.6038, 11.3019, 2.6038, 11.7923, 2.6038, 9.6038, 2.6038, 10.9058, positive
3.374, 2.878, 3.374, 4.626, 3.374, 2.626, 3.374, 3.626, 3.374, 5.939, positive
2.8681, 5.1978, 2.8681, 6.0659, 2.8681, 9.1319, 2.8681, 7.1978, 2.8681, 8.0659, positive
3.5108, 2.9568, 3.5108, 8.5541, 3.5108, 9.5108, 3.5108, 9.5541, 3.5108, 10.5541, positive
1.6488, 7.0, 1.6488, 4.9465, 1.6488, 4.7023, 1.6488, 5.0, 1.6488, 6.5954, positive
4.0, 1.9172, 4.0, 11.0, 4.0, 9.0828, 4.0, 12.1019, 4.0, 12.8981, positive
2.4407, 11.6017, 2.4407, 9.8813, 2.4407, 11.7203, 2.4407, 10.0, 2.4407, 9.0, positive
1.7741, 10.7741, 1.7741, 11.0, 1.7741, 13.0, 1.7741, 11.2259, 1.7741, 1.0, positive
4.0, 10.0, 4.0, 11.5908, 4.0, 5.7261, 4.0, 11.8185, 4.0, 12.5908, positive
2.5215, 12.043, 2.5215, 11.957, 2.5215, 11.043, 2.5215, 10.957, 2.5215, 5.1719, positive
3.2141, 6.4986, 3.2141, 4.9296, 3.2141, 9.8564, 3.2141, 7.8564, 3.2141, 8.4282, positive
2.8718, 12.7437, 2.8718, 11.0641, 2.8718, 11.8718, 2.8718, 10.0641, 2.8718, 9.2563, positive
4.0, 11.0623, 4.0, 1.4019, 4.0, 12.3302, 4.0, 10.3302, 4.0, 9.5981, positive
1.082, 7.918, 1.082, 6.918, 1.082, 10.4258, 1.082, 9.5898, 1.082, 8.918, positive
3.2291, 4.0834, 3.2291, 7.1457, 3.2291, 9.2291, 3.2291, 8.1457, 3.2291, 9.1457, positive
1.1672, 7.1672, 1.1672, 3.669, 1.1672, 5.8328, 1.1672, 5.1672, 1.1672, 4.0, positive
2.0883, 7.7352, 2.0883, 6.9117, 2.0883, 5.3531, 2.0883, 6.0883, 2.0883, 4.3531, positive
1.0, 3.8754, 1.0, 3.6249, 1.0, 5.3751, 1.0, 3.7502, 1.0, 5.2498, positive
1.2954, 7.557, 1.2954, 6.8523, 1.2954, 10.7046, 1.2954, 9.557, 1.2954, 8.8523, positive
1.5413, 1.4587, 1.5413, 2.9173, 1.5413, 3.9173, 1.5413, 3.5413, 1.5413, 5.4587, positive
1.3038, 6.5444, 1.3038, 3.3038, 1.3038, 5.5444, 1.3038, 4.3925, 1.3038, 3.6962, positive
2.799, 12.799, 2.799, 11.0, 2.799, 12.201, 2.799, 9.799, 2.799, 9.201, positive
2.6134, 12.0, 2.6134, 11.0, 2.6134, 13.0, 2.6134, 9.6134, 2.6134, 4.4796, positive
2.5326, 12.0, 2.5326, 11.0, 2.5326, 13.0, 2.5326, 9.5326, 2.5326, 5.2068, positive
2.0, 10.7268, 2.0, 12.4537, 2.0, 9.5447, 2.0, 11.4537, 2.0, 1.2732, positive
1.2757, 5.346, 1.2757, 2.7243, 1.2757, 5.173, 1.2757, 4.7243, 1.2757, 4.2757, positive
1.161, 10.161, 1.161, 11.3219, 1.161, 12.5171, 1.161, 12.0, 1.161, 1.0, positive
1.2944, 10.2944, 1.2944, 11.0, 1.2944, 13.0, 1.2944, 11.7056, 1.2944, 1.0, positive
4.0, 10.0, 4.0, 11.974, 4.0, 8.7922, 4.0, 11.0519, 4.0, 12.974, positive
3.0, 12.4898, 3.0, 11.0, 3.0, 12.5102, 3.0, 10.0, 3.0, 4.918, positive
2.1196, 7.5215, 2.1196, 6.7608, 2.1196, 4.7608, 2.1196, 5.4019, 2.1196, 3.7608, positive
2.3706, 1.5431, 2.3706, 4.0, 2.3706, 3.6294, 2.3706, 3.0, 2.3706, 5.5431, positive
1.8929, 6.6607, 1.8929, 6.5536, 1.8929, 10.1071, 1.8929, 8.6607, 1.8929, 8.5536, positive
2.1388, 7.4447, 2.1388, 6.7223, 2.1388, 4.7223, 2.1388, 5.3058, 2.1388, 3.7223, positive
3.5214, 1.1595, 3.5214, 4.0, 3.5214, 2.4786, 3.5214, 3.0, 3.5214, 5.1595, positive
3.7677, 1.9291, 3.7677, 9.8386, 3.7677, 9.7677, 3.7677, 10.8386, 3.7677, 11.8386, positive
2.9002, 4.1497, 2.9002, 4.9002, 2.9002, 3.1497, 2.9002, 1.1996, 2.9002, 2.0998, positive
1.9795, 6.8974, 1.9795, 5.959, 1.9795, 4.0205, 1.9795, 4.959, 1.9795, 7.959, positive
1.9349, 1.0651, 1.9349, 2.1302, 1.9349, 3.1302, 1.9349, 3.9349, 1.9349, 5.0651, positive
1.1546, 10.1546, 1.1546, 11.3092, 1.1546, 12.5362, 1.1546, 12.0, 1.1546, 1.0, positive
3.5193, 2.4421, 3.5193, 4.4807, 3.5193, 2.4807, 3.5193, 2.0386, 3.5193, 3.5579, positive
2.5395, 7.1907, 2.5395, 6.1907, 2.5395, 5.8093, 2.5395, 6.0, 2.5395, 4.8093, positive
2.0706, 12.0, 2.0706, 11.0, 2.0706, 13.0, 2.0706, 9.0706, 2.0706, 9.365, positive
2.0693, 5.9307, 2.0693, 4.604, 2.0693, 7.604, 2.0693, 6.0693, 2.0693, 6.1387, positive
3.9142, 5.1288, 3.9142, 4.1288, 3.9142, 7.8712, 3.9142, 6.0, 3.9142, 6.8712, positive
1.9843, 2.9843, 1.9843, 4.4922, 1.9843, 4.0157, 1.9843, 2.0157, 1.9843, 4.0314, positive
4.0, 2.8137, 4.0, 4.0, 4.0, 4.7206, 4.0, 4.3603, 4.0, 5.9069, positive
2.1981, 9.3994, 2.1981, 11.6006, 2.1981, 6.4056, 2.1981, 11.7988, 2.1981, 12.6006, positive
3.8458, 10.9205, 3.8458, 1.7711, 3.8458, 12.3832, 3.8458, 10.3832, 3.8458, 9.6916, positive
3.2205, 9.7402, 3.2205, 11.2598, 3.2205, 3.3384, 3.2205, 12.4804, 3.2205, 12.2598, positive
4.0, 9.9712, 4.0, 11.9968, 4.0, 9.0032, 4.0, 11.0032, 4.0, 13.0, positive
2.0153, 11.0153, 2.0153, 12.9694, 2.0153, 10.0459, 2.0153, 11.9694, 2.0153, 1.0, positive
3.3704, 2.8887, 3.3704, 4.6296, 3.3704, 2.6296, 3.3704, 1.7409, 3.3704, 3.1113, positive
2.5248, 12.5248, 2.5248, 11.0, 2.5248, 12.4752, 2.5248, 9.5248, 2.5248, 9.4752, positive
3.5737, 11.2789, 3.5737, 11.5737, 3.5737, 10.2789, 3.5737, 10.5737, 3.5737, 11.2948, positive
2.0, 7.1473, 2.0, 6.1473, 2.0, 4.1473, 2.0, 5.1473, 2.0, 7.4108, positive
3.1035, 10.8965, 3.1035, 11.5517, 3.1035, 10.7931, 3.1035, 10.1035, 3.1035, 11.6552, positive
1.0, 8.7463, 1.0, 10.7314, 1.0, 10.2537, 1.0, 10.7463, 1.0, 11.9852, positive
4.0, 10.0, 4.0, 11.4971, 4.0, 4.977, 4.0, 12.0057, 4.0, 12.4971, positive
1.4254, 9.1418, 1.4254, 12.0, 1.4254, 9.8582, 1.4254, 11.0, 1.4254, 13.0, positive
3.4552, 5.5448, 3.4552, 4.5448, 3.4552, 6.9103, 3.4552, 5.7276, 3.4552, 7.2724, positive
1.973, 1.1619, 1.973, 2.027, 1.973, 3.0809, 1.973, 4.027, 1.973, 4.973, positive
2.2903, 12.0, 2.2903, 11.0, 2.2903, 13.0, 2.2903, 9.2903, 2.2903, 7.3869, positive
4.0, 9.1341, 4.0, 11.9038, 4.0, 9.0962, 4.0, 11.0962, 4.0, 13.0, positive
2.0, 11.8592, 2.0, 11.2816, 2.0, 12.5776, 2.0, 9.4224, 2.0, 8.7329, positive
2.5453, 12.0, 2.5453, 11.0, 2.5453, 13.0, 2.5453, 9.5453, 2.5453, 5.0925, positive
3.1563, 1.0, 3.1563, 3.1563, 3.1563, 2.4218, 3.1563, 3.4218, 3.1563, 5.0, positive
4.0, 4.0082, 4.0, 5.7357, 4.0, 8.4959, 4.0, 7.4877, 4.0, 8.4877, positive
1.6125, 3.3249, 1.6125, 2.3875, 1.6125, 4.1625, 1.6125, 4.3875, 1.6125, 4.6125, positive
4.0, 3.3718, 4.0, 4.0, 4.0, 5.5577, 4.0, 4.7789, 4.0, 6.1859, positive
3.0, 12.3039, 3.0, 11.0, 3.0, 12.6961, 3.0, 10.0, 3.0, 3.4309, positive
2.6631, 12.0, 2.6631, 11.0, 2.6631, 13.0, 2.6631, 9.6631, 2.6631, 4.0319, positive
4.0, 7.9189, 4.0, 11.0, 4.0, 3.0811, 4.0, 12.7688, 4.0, 12.2312, positive
3.3039, 3.0882, 3.3039, 4.6961, 3.3039, 2.6961, 3.3039, 3.6961, 3.3039, 6.0441, positive
1.7169, 7.0, 1.7169, 5.1508, 1.7169, 4.5661, 1.7169, 5.0, 1.7169, 6.8678, positive
2.0, 2.9536, 2.0, 3.3024, 2.0, 3.3256, 2.0, 4.3256, 2.0, 5.9768, positive
3.5762, 12.4238, 3.5762, 5.2379, 3.5762, 12.5762, 3.5762, 10.5762, 3.5762, 9.5762, positive
3.3229, 5.0, 3.3229, 5.3542, 3.3229, 8.6771, 3.3229, 6.6771, 3.3229, 7.6771, positive
1.0, 2.3153, 1.0, 3.9369, 1.0, 5.0631, 1.0, 3.1261, 1.0, 5.8739, positive
4.0, 9.5319, 4.0, 11.0, 4.0, 1.4681, 4.0, 12.948, 4.0, 12.052, positive
2.9175, 12.8762, 2.9175, 11.0, 2.9175, 12.0413, 2.9175, 10.0825, 2.9175, 8.6699, positive
3.9704, 10.0296, 3.9704, 11.9852, 3.9704, 9.0592, 3.9704, 10.9704, 3.9704, 12.9556, positive
3.9943, 10.017, 3.9943, 11.9943, 3.9943, 9.017, 3.9943, 10.9943, 3.9943, 12.9773, positive
2.7715, 3.7715, 2.7715, 4.8858, 2.7715, 3.2285, 2.7715, 1.2285, 2.7715, 2.457, positive
3.5218, 1.0, 3.5218, 3.5218, 3.5218, 2.2391, 3.5218, 3.2391, 3.5218, 5.0, positive
1.1395, 8.558, 1.1395, 7.558, 1.1395, 11.279, 1.1395, 9.8605, 1.1395, 9.1395, positive
1.0, 8.5498, 1.0, 9.749, 1.0, 10.4502, 1.0, 10.5498, 1.0, 11.1992, positive
1.0, 8.1003, 1.0, 7.5016, 1.0, 10.8997, 1.0, 10.1003, 1.0, 9.4013, positive
3.119, 12.6431, 3.119, 11.0, 3.119, 10.6915, 3.119, 10.3569, 3.119, 9.3569, positive
2.4503, 6.5497, 2.4503, 5.5497, 2.4503, 4.9006, 2.4503, 5.2251, 2.4503, 7.7749, positive
1.0, 6.9497, 1.0, 3.0101, 1.0, 5.9899, 1.0, 4.9799, 1.0, 4.0201, positive
2.9677, 5.0485, 2.9677, 6.0162, 2.9677, 9.0323, 2.9677, 7.0485, 2.9677, 8.0162, positive
3.1985, 3.4046, 3.1985, 4.8015, 3.1985, 2.8015, 3.1985, 1.3969, 3.1985, 2.5954, positive
4.0, 4.0178, 4.0, 4.0, 4.0, 6.5267, 4.0, 5.2633, 4.0, 6.5089, positive
2.8407, 4.6371, 2.8407, 5.3185, 2.8407, 3.3185, 2.8407, 1.7964, 2.8407, 2.3185, positive
2.0, 8.4379, 2.0, 7.8758, 2.0, 5.7298, 2.0, 6.8758, 2.0, 3.5621, positive
1.0, 8.5329, 1.0, 9.6647, 1.0, 10.4671, 1.0, 10.5329, 1.0, 11.1317, positive
4.0, 2.4118, 4.0, 8.5294, 4.0, 9.2941, 4.0, 9.8824, 4.0, 10.8824, positive
1.598, 9.1993, 1.598, 12.0, 1.598, 9.8007, 1.598, 11.0, 1.598, 13.0, positive
4.0, 1.6245, 4.0, 4.0, 4.0, 2.9368, 4.0, 3.4684, 4.0, 5.3123, positive
3.0, 12.8419, 3.0, 11.0, 3.0, 12.1581, 3.0, 10.0, 3.0, 7.7356, positive
1.0, 5.7052, 1.0, 3.259, 1.0, 5.741, 1.0, 4.4821, 1.0, 4.5179, positive
1.0979, 1.9021, 1.0979, 3.8042, 1.0979, 4.8042, 1.0979, 3.0979, 1.0979, 5.9021, positive
1.2759, 8.6899, 1.2759, 7.5519, 1.2759, 11.138, 1.2759, 10.0, 1.2759, 9.0, positive
