Method,Model,Methods+Model,Dataset,y_true,y_score
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.434522
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.483290
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.610623
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.313295
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.483731
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.448317
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.529144
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.520472
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.473644
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.331966
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.462518
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.436097
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.414302
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.452667
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.446896
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.412693
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.384385
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.307619
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.460119
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.370405
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.564708
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.488578
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.555580
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.497850
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.234893
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.497639
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.403577
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.372446
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.485935
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.469914
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.309338
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.316911
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.368386
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.474114
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.497576
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.551999
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.426009
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.389222
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.450094
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.529154
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.492745
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.365253
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.301776
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.393302
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.454252
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.349101
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.428653
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.419350
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.459773
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.585148
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.307617
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.458360
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.344997
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.284679
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.293505
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.429161
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.327664
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.344683
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.523147
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.642518
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.432179
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.529153
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.454118
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.594103
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.519288
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.471595
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.541207
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.481070
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.458374
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.515729
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.431774
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.459715
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.632332
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.517203
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.548433
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.510734
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.602176
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.482769
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.466065
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.457890
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.530917
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.466239
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.479881
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.370585
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.364839
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.451555
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.526227
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.394624
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.455582
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.459328
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.411277
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.433586
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.472130
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.383896
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.324841
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.411523
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.479050
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.387311
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.361121
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.404866
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.612521
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.612521
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.377590
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.397426
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.435037
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.293277
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.500773
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.479970
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.447778
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.466746
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.521388
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.437812
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.374682
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.364139
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.311797
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.352712
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.366027
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.329290
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.277777
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.366220
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.533216
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.470897
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.481298
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.551490
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.498214
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.551906
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.520236
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.557293
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.487364
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.487364
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.575175
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.437362
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.413223
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.464829
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.585664
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.429104
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.491003
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.315726
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.352213
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.398086
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.433115
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.587161
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.518928
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.572450
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.458968
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.580719
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.450706
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.452652
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.474390
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.427615
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.385800
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.292737
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.369061
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.591365
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.443418
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.462120
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.419069
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.437512
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.502106
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.536707
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.397665
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.325528
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.386744
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.305104
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.373038
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.393476
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.513689
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.361946
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.291384
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.287000
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.354731
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.439084
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.426219
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.399528
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.443695
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.416890
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.495281
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.437581
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.341893
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.486297
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.406077
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.478640
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.437562
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.413210
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.371319
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.501180
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.474316
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.421316
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.469286
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.396017
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.526060
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.516017
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.505671
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.398627
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.491537
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.354506
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.309562
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.367066
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.489561
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.369662
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.482771
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.563781
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.483593
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.512514
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.562693
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.523074
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.519950
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.472102
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.489809
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.309972
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.688930
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.358987
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.389802
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.521417
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.306925
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.365158
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.387661
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.401093
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.416064
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.506881
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.374095
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.502672
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.469999
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.467382
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.544075
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.607664
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.539498
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.390908
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.330578
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.577708
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.369196
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.524000
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.530978
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.325791
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.379256
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.420967
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.362574
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.332192
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.301981
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.551417
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.621564
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.365508
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.290994
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.532278
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.312325
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.500850
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.512635
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.320177
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.480112
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.483567
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.494136
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.661212
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.399318
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.299820
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.334447
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.498771
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.392715
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.561950
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.320381
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.364998
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.335709
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.367716
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.315730
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.510052
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.585202
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.405829
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.502580
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.356724
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.417245
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.413318
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.319175
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.505575
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.337987
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.636916
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.447306
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.319574
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.492466
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.335735
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.588173
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.493600
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.345590
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.346001
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.454042
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.525797
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.478955
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.490786
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.465050
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.391466
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.651051
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.635344
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.490082
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.366094
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.495682
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.387236
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.390125
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.581803
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.605669
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.648485
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.564330
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.557375
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.444955
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.481838
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.393203
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.336397
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.334104
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.449818
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.405674
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.395123
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.372985
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.419455
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.374815
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.372310
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.421128
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.548527
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.511079
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.445809
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.601985
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.530174
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.314338
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.696215
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.534470
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.501985
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.529062
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.521797
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.369601
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.556747
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.316204
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.301609
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.465530
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.395409
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.314891
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.354365
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.497733
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.318549
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.430126
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.518186
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.455244
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.409728
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.387695
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.516497
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.451551
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.451997
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.471511
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.474986
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.566322
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.521910
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.582076
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.418909
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.537332
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.421992
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.403086
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.465484
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.617483
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.420084
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.643591
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.557126
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.415265
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.407761
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.532261
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.572600
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.607217
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.462184
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.438773
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.523006
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.269139
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.599642
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.451687
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.431774
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.518703
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.521636
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.390985
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.503259
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.510422
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.456087
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.422316
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.396172
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.425536
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.427218
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.361237
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.306657
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.498012
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.461677
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.461677
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.411868
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.483523
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.520572
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.487736
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.531507
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.727689
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.347724
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.432224
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.375398
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.479584
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.357078
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.277379
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.535568
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.491946
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.546510
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.282871
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.328827
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.409946
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.490590
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.463350
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.472532
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.460528
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.400781
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.519137
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.637646
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.415218
StandardAdaBoost,-,StandardAdaBoost,yeast1,0,0.533826
StandardAdaBoost,-,StandardAdaBoost,yeast1,1,0.471964
