@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.488, 2.179, 1.624, 0.58, -0.233, 0
0.441, 1.842, -0.321, 0.229, -0.096, 0
2.451, -0.211, 0.222, 0.166, -0.062, 0
1.151, 1.498, -0.238, -0.104, 0.086, 0
3.027, 0.863, -0.149, 0.099, 0.063, 0
2.239, 0.89, 0.354, 0.245, 0.556, 0
0.327, 1.291, 1.152, 0.541, -0.517, 0
0.89, 1.42, -0.319, -0.097, 0.09, 0
2.996, 0.619, 0.134, -0.067, -0.032, 0
0.308, 2.052, -0.397, 0.273, 0.114, 0
0.715, 2.722, -0.493, -0.281, 1.049, 0
0.223, 1.357, 1.34, -0.372, -0.238, 0
1.009, 2.476, -0.405, 0.426, 1.02, 0
0.71, 2.25, 0.718, 0.272, -0.117, 0
2.035, 1.232, -0.204, 0.103, -0.063, 0
2.18, 1.275, 0.459, 0.427, -0.234, 0
0.592, 2.457, -0.353, -0.173, 0.158, 0
0.706, 2.348, 1.569, -0.378, -0.173, 0
1.042, 1.18, -0.264, -0.114, 0.091, 0
0.325, 0.806, 2.461, 1.262, -0.458, 0
0.452, 2.226, -0.355, -0.161, -0.096, 0
0.193, 1.16, 1.667, -0.594, 0.0, 0
0.243, 1.017, 2.191, -0.814, 0.0, 0
0.36, 2.311, -0.475, -0.289, -0.147, 0
0.415, 1.521, 2.727, -0.666, -0.323, 0
0.776, 2.22, -0.549, -0.194, 0.145, 0
0.221, 1.321, 1.726, -0.503, -0.229, 0
1.858, 2.149, -0.308, 0.27, 0.738, 0
0.573, 2.555, 1.523, 0.452, -0.19, 0
1.877, 2.205, -0.484, 0.191, -0.116, 0
0.142, 0.573, 1.504, 1.693, 0.0, 0
0.412, 2.62, 0.73, 0.556, 0.0, 0
3.17, 0.529, -0.143, 0.172, -0.064, 0
1.022, 1.834, -0.253, -0.106, 0.1, 0
3.042, 0.472, -0.121, 0.093, 0.073, 0
1.9, 0.836, 0.333, -0.088, -0.047, 0
0.942, 0.966, -0.214, 0.107, 0.116, 0
0.243, 1.585, 1.824, 1.145, 1.123, 0
3.052, 0.358, 1.173, -0.222, -0.102, 0
0.859, 3.003, -0.501, 0.827, -0.234, 0
2.463, 1.019, -0.147, 0.113, 0.08, 0
0.776, 2.215, -0.572, -0.205, 0.156, 0
0.508, 2.003, 0.67, 0.273, 0.237, 0
1.906, -0.347, 0.154, -0.09, 0.071, 0
0.479, 2.02, -0.35, 0.22, -0.1, 0
2.427, 0.253, 0.514, 1.242, -0.393, 0
2.331, 0.651, -0.107, 0.128, -0.052, 0
2.032, 0.524, 0.118, 0.152, -0.191, 0
1.773, 1.634, -0.276, -0.121, 0.105, 0
0.435, 1.86, 0.716, -0.217, 0.127, 0
0.231, 1.302, 1.354, -0.474, -0.239, 0
0.87, 3.42, -0.661, -0.245, -0.139, 0
0.319, 3.013, -0.563, 0.295, 0.19, 0
0.534, 2.408, -0.476, 0.345, 1.087, 0
0.841, 2.174, -0.488, 0.206, 0.0, 0
2.511, 1.155, -0.241, -0.087, 0.0, 0
3.459, 0.478, -0.135, 0.108, 0.074, 0
0.627, 3.389, -0.475, -0.251, 0.372, 0
1.612, 2.32, -0.385, 0.22, 0.163, 0
0.65, 2.187, -0.387, -0.179, 0.181, 0
0.521, 3.176, -0.506, 0.324, 0.593, 0
3.388, -0.334, 0.176, 0.112, -0.06, 0
0.5, 1.762, 1.223, 0.454, 0.18, 0
0.364, 2.186, -0.535, 0.215, 0.149, 0
3.129, 0.311, 1.415, -0.347, -0.13, 0
1.644, 1.654, 0.502, 1.395, -0.389, 0
0.375, 2.068, 0.612, 0.311, -0.129, 0
2.88, 0.332, 0.196, 0.084, 0.108, 0
0.499, 1.932, 1.74, 0.682, 0.0, 0
0.821, 3.104, -0.475, 0.845, -0.233, 0
1.675, 1.764, 1.366, -0.238, -0.117, 0
0.288, 1.596, 0.96, 0.413, -0.174, 0
0.062, 0.23, 0.244, 0.579, 0.0, 0
0.145, 0.384, 0.491, 2.14, -0.834, 0
2.457, 0.732, 0.172, 0.092, -0.046, 0
2.585, 0.471, -0.133, -0.075, 0.119, 0
0.183, 1.354, 2.581, -0.754, -0.324, 0
-0.363, 1.817, 1.007, -0.358, -0.279, 0
0.849, 1.656, 0.464, 0.186, 0.0, 0
0.867, 2.49, -0.311, -0.157, -0.113, 0
0.158, 0.825, 1.925, -0.892, -0.4, 0
1.084, 0.767, -0.153, 0.078, 0.079, 0
0.691, 1.179, 1.665, 0.682, -0.224, 0
0.435, 2.563, 1.044, 0.741, 0.0, 0
2.761, 0.661, -0.15, 0.084, -0.036, 0
1.657, 2.263, -0.374, 0.226, 0.161, 0
0.503, 3.593, -0.575, 0.493, -0.17, 0
0.912, 0.861, -0.159, 0.078, 0.107, 0
0.384, 1.835, 0.751, 0.334, -0.161, 0
0.267, 1.687, 2.051, -0.63, 0.0, 0
0.15, 0.408, 0.536, 2.115, -0.833, 0
1.074, 2.424, -0.399, -0.197, -0.142, 0
1.622, 1.951, -0.313, -0.136, 0.141, 0
0.167, 0.752, 1.922, 0.984, 0.0, 0
1.858, 1.885, -0.416, 0.174, -0.221, 0
-0.126, 1.2, 1.508, -0.545, 0.0, 0
0.627, 1.375, -0.372, -0.163, -0.075, 0
0.554, 2.594, 0.879, -0.513, 1.205, 0
1.207, 1.059, -0.208, -0.083, -0.055, 0
1.962, 1.416, 0.268, 0.143, -0.079, 0
0.424, 2.48, 1.386, 0.388, -0.194, 0
1.057, 0.866, -0.132, 0.073, 0.076, 0
1.642, 1.196, 0.419, -0.148, -0.416, 0
1.677, 1.795, -0.379, -0.269, 0.929, 0
1.871, 0.788, 0.16, 0.133, -0.159, 0
0.053, 0.203, 0.194, 0.483, 0.0, 0
1.342, 1.218, -0.269, -0.098, 0.086, 0
2.555, -0.242, 0.209, 0.188, -0.095, 0
0.229, 1.09, -0.266, 0.525, 0.0, 0
0.683, 1.423, -0.355, -0.169, -0.257, 0
0.462, 2.713, 0.884, 0.481, 0.242, 0
1.152, 2.062, 0.808, 1.29, -0.369, 0
0.577, 3.515, -0.656, 0.333, -0.164, 0
1.203, 1.859, 0.476, 0.641, 0.666, 0
0.281, 1.699, 0.663, 0.266, -0.115, 0
2.935, -0.233, -0.109, 0.077, 0.063, 0
0.348, 1.344, 2.678, -0.698, -0.321, 0
0.43, 3.32, -0.579, -0.24, -0.151, 0
0.273, 0.937, 2.118, 1.064, -0.499, 0
0.562, 2.911, -0.433, -0.224, 0.187, 0
2.878, 0.341, 0.274, 0.148, -0.076, 0
2.074, 2.103, -0.494, 0.601, -0.227, 0
0.391, 1.762, 1.66, -0.448, 0.0, 0
0.136, 0.627, 1.501, 1.188, 0.0, 0
2.134, 0.884, -0.137, 0.104, 0.104, 0
0.255, 1.0, 2.106, -0.959, -0.365, 0
0.395, 0.914, 2.53, -0.813, -0.314, 0
0.398, 1.887, -0.485, -0.292, 0.293, 0
0.108, 0.298, 0.471, 1.854, 1.152, 0
2.404, 0.651, -0.118, 0.073, 0.045, 0
0.26, 2.668, 0.663, 0.708, 0.0, 0
0.774, 0.964, -0.256, -0.123, 0.0, 0
0.763, 1.677, -0.381, -0.14, 0.106, 0
0.32, 2.883, -0.428, -0.216, -0.139, 0
1.033, 1.762, -0.258, -0.14, -0.084, 0
0.371, 1.194, 1.549, 0.687, -0.474, 0
2.039, 1.226, 0.508, 0.35, -0.135, 0
2.203, -0.374, -0.128, -0.092, -0.065, 0
0.268, 2.128, 1.794, -0.614, -0.269, 0
0.584, 2.299, 0.586, 0.344, -0.144, 0
0.324, 1.31, 0.96, -0.298, 0.532, 0
2.763, 0.624, 0.157, 0.106, -0.06, 0
0.74, 2.248, -0.622, -0.25, -0.145, 0
0.723, 3.151, -0.514, 0.284, -0.198, 0
2.348, 0.282, 0.143, 0.164, -0.065, 0
0.618, 2.822, -0.629, 0.446, 1.001, 0
0.666, 3.208, -0.503, -0.23, 0.349, 0
0.372, 1.829, 1.163, -0.44, 0.0, 0
0.257, 0.317, 0.61, 2.224, -0.794, 0
0.176, 0.977, 2.473, -0.7, 0.0, 0
2.601, 0.422, -0.144, -0.08, 0.119, 0
0.526, 2.483, 1.42, 0.622, 0.0, 0
0.697, 1.505, 1.004, -0.429, 1.618, 0
1.236, 1.94, -0.356, -0.177, -0.107, 0
2.203, 0.377, -0.094, 0.067, 0.048, 0
0.213, 1.032, 2.25, -0.676, 0.0, 0
0.267, 1.309, 1.846, 0.741, -0.342, 0
0.206, 1.345, 1.822, 0.693, 0.0, 0
0.505, 2.669, -0.51, -0.296, 0.0, 0
2.522, 0.476, 0.192, 0.146, -0.051, 0
2.99, 0.309, -0.153, -0.171, -0.13, 0
0.435, 2.408, 1.477, 0.701, 0.0, 0
2.367, 0.283, 0.158, 0.156, -0.06, 0
2.509, 0.944, 0.405, -0.107, -0.059, 0
0.579, 3.262, -0.709, -0.285, -0.211, 0
2.014, 0.545, -0.107, -0.06, -0.038, 0
0.257, 0.317, 0.61, 2.224, -0.794, 0
2.126, 1.611, 1.019, -0.3, -0.126, 0
2.409, 0.29, 0.153, 0.162, -0.061, 0
0.2, 1.367, 1.592, -0.523, -0.196, 0
0.624, 2.58, -0.602, -0.237, -0.133, 0
0.749, 1.506, -0.321, -0.115, 0.079, 0
2.255, 0.648, -0.111, 0.111, -0.049, 0
1.129, 1.229, -0.224, -0.089, -0.056, 0
0.166, 0.873, 2.163, -0.837, -0.398, 0
0.154, 0.343, 0.452, -0.59, 1.742, 0
0.253, 2.692, -0.521, 0.274, 0.166, 0
0.112, 0.598, 1.302, 2.198, -0.826, 0
0.279, 0.929, 2.174, 1.115, -0.46, 0
3.576, -0.319, -0.124, 0.095, -0.065, 0
0.438, 2.465, -0.387, -0.202, -0.194, 0
2.967, 1.482, 0.376, -0.13, -0.074, 0
0.378, 2.203, 1.577, 0.783, -0.34, 0
0.815, 0.845, 0.194, 0.082, 0.084, 0
0.967, 2.69, -0.413, -0.337, 0.813, 0
0.783, 3.076, -0.424, 0.304, 0.399, 0
3.356, -0.36, -0.132, -0.085, -0.072, 0
1.7, 0.823, -0.409, 1.83, -0.441, 0
1.004, 2.024, 0.606, 1.205, -0.397, 0
0.66, 2.362, -0.544, 0.298, 0.15, 0
1.081, 1.791, -0.267, -0.111, 0.103, 0
3.21, 1.435, -0.182, -0.086, -0.06, 0
1.131, 2.61, -0.358, -0.158, 0.22, 0
2.437, 1.412, 0.43, 0.15, 0.309, 0
1.065, 1.975, -0.349, 0.217, 0.126, 0
0.331, 1.72, 0.6, 0.3, -0.119, 0
2.065, 0.519, -0.115, 0.14, -0.076, 0
0.73, 1.373, -0.254, -0.109, -0.058, 0
1.926, 0.811, 0.193, 0.162, 0.171, 0
1.335, 0.559, 0.149, 0.139, -0.214, 0
0.439, 2.04, 0.663, 0.454, 0.0, 0
1.834, 2.557, -0.313, -0.143, -0.099, 0
3.027, -0.315, 0.164, -0.109, -0.113, 0
2.607, 0.359, 0.12, 0.093, 0.087, 0
-0.058, 4.378, -0.48, -0.253, -0.163, 0
0.365, 1.607, 1.354, -0.462, 0.0, 0
1.4, 1.606, 0.361, 0.258, 0.144, 0
0.159, 1.123, 1.377, -0.459, -0.178, 0
0.348, 0.475, 0.973, 2.294, -0.962, 0
0.899, 1.904, -0.411, 0.367, 1.19, 0
1.265, 2.212, -0.34, -0.167, 0.337, 0
0.769, 2.512, -0.416, 0.27, -0.232, 0
0.151, 0.415, 0.501, 2.147, -0.987, 0
2.521, 0.403, -0.107, 0.1, -0.068, 0
2.259, 1.52, -0.264, -0.145, -0.08, 0
0.32, 1.827, 0.587, 0.23, -0.133, 0
2.505, 0.469, 0.249, 0.092, 0.089, 0
0.186, 1.411, 1.129, 0.649, 0.0, 0
0.238, 1.811, 0.682, 0.257, 0.119, 0
0.216, 1.59, 1.132, 0.486, -0.201, 0
0.501, 3.293, -0.55, 0.312, 0.375, 0
1.654, 1.518, 0.68, 0.716, 0.826, 0
2.667, 0.33, 0.189, 0.226, -0.08, 0
1.622, 1.335, -0.202, 0.13, 0.151, 0
1.304, 2.718, -0.422, 0.257, 0.342, 0
0.907, 1.676, 0.617, 0.197, -0.13, 0
0.22, 1.327, 1.277, -0.376, -0.236, 0
1.558, 0.539, -0.087, 0.08, 0.062, 0
2.236, 1.288, 0.45, 0.442, -0.23, 0
1.859, 0.81, 0.183, 0.158, 0.16, 0
0.598, 2.389, 0.797, 0.305, 0.19, 0
0.229, 1.178, 1.965, -0.581, 0.0, 0
0.15, 0.661, 1.404, 2.273, 0.0, 0
0.218, 1.072, 1.943, -0.603, -0.226, 0
2.094, 1.535, 0.75, -0.175, 0.146, 0
3.156, 0.537, 0.204, -0.065, -0.04, 0
1.864, 2.255, -0.325, 0.235, 0.309, 0
0.386, 1.576, 1.853, -0.535, -0.264, 0
2.514, -0.238, 0.103, 0.089, 0.09, 0
0.555, 1.681, -0.546, -0.238, -0.174, 0
0.311, 1.405, 1.519, -0.45, -0.255, 0
0.421, 1.589, 0.578, -0.226, -0.113, 0
2.942, 0.53, -0.105, 0.081, -0.041, 0
0.179, 1.111, 1.985, -0.639, -0.268, 0
2.493, 0.265, -0.095, 0.081, -0.047, 0
0.238, 1.965, 0.718, 0.375, 0.0, 0
0.724, 2.437, 0.685, 0.398, -0.373, 0
0.196, 0.525, 0.651, 1.087, 2.552, 0
1.454, 1.226, -0.265, 0.1, -0.054, 0
3.164, -0.263, -0.098, 0.069, -0.057, 0
1.338, 1.555, 0.496, 0.516, 1.038, 0
1.696, 1.867, -0.27, 0.139, 0.158, 0
1.4, 1.26, 0.292, 0.157, -0.167, 0
0.657, 2.138, 0.619, 0.292, -0.149, 0
2.614, 0.997, 0.347, 0.36, 0.297, 0
0.4, 3.424, -0.563, -0.259, -0.152, 0
0.443, 2.273, 1.764, 0.697, -0.297, 0
0.524, 2.181, -0.506, 0.329, 0.0, 0
2.734, 0.495, -0.106, 0.07, 0.051, 0
0.255, 0.659, 1.591, 1.318, 0.7, 0
0.185, 1.416, 2.055, 0.872, 0.0, 0
0.421, 2.318, 1.101, 0.546, -0.252, 0
2.783, 0.299, -0.098, 0.085, -0.061, 0
3.169, 0.412, -0.148, -0.073, -0.045, 0
3.607, 0.572, 0.336, 0.327, -0.114, 0
0.211, 1.067, 1.741, -0.564, 0.0, 0
0.352, 1.147, 1.63, 0.647, -0.518, 0
0.421, 1.998, 0.677, 0.319, 0.195, 0
0.128, 0.338, 0.32, 0.777, 1.814, 0
0.517, 2.071, 1.352, -0.423, 0.0, 0
2.606, -0.26, -0.133, -0.078, 0.108, 0
0.176, 1.631, 0.679, 0.345, 0.0, 0
0.553, 2.15, 0.948, 0.39, 0.192, 0
1.887, 2.525, -0.323, -0.149, -0.11, 0
0.267, 1.948, 1.019, 0.563, 0.0, 0
1.406, 2.253, -0.535, -0.201, 0.1, 0
1.68, 2.342, -0.337, -0.138, 0.135, 0
0.586, 2.32, 2.095, -0.587, -0.313, 0
0.593, 2.432, -0.471, 0.25, 0.214, 0
0.859, 1.516, 0.362, 0.236, -0.187, 0
3.264, -0.306, -0.135, 0.101, 0.056, 0
2.174, 1.091, -0.128, 0.105, 0.076, 0
0.204, 1.385, 1.795, -0.612, -0.283, 0
2.545, 0.316, -0.103, 0.087, 0.062, 0
0.249, 1.147, 3.108, -0.844, 0.0, 0
1.838, 0.583, -0.084, 0.091, 0.062, 0
0.328, 0.901, 2.62, 1.194, -0.555, 0
0.782, 1.778, -0.43, -0.158, 0.108, 0
1.744, 2.206, -0.476, 0.225, -0.153, 0
0.279, 1.879, 1.856, -0.597, 0.0, 0
0.105, 0.526, 1.282, 2.081, -0.709, 0
0.115, 0.444, -0.433, 2.178, 0.0, 0
1.936, 0.557, -0.107, 0.14, -0.206, 0
0.238, 1.519, 0.643, 0.27, 0.169, 0
0.65, 2.903, -0.763, -0.301, -0.153, 0
0.386, 2.363, -0.524, 0.464, -0.173, 0
0.345, 2.155, -0.48, 0.318, -0.109, 0
2.829, 1.492, -0.281, 0.337, 0.359, 0
0.323, 1.76, 1.394, -0.406, -0.241, 0
0.288, 2.901, -0.434, 0.25, 0.164, 0
0.314, 3.283, -0.709, 0.342, -0.178, 0
1.079, 2.048, -0.439, 1.475, -0.455, 0
0.597, 3.028, -0.424, 0.302, 0.937, 0
2.84, 0.694, 0.395, -0.087, 0.08, 0
0.136, 0.344, 0.534, 0.508, 1.165, 0
0.332, 1.406, 1.79, -0.444, -0.255, 0
0.742, 3.039, -0.471, -0.191, 0.189, 0
0.644, 1.912, -0.322, -0.154, 0.136, 0
2.324, 0.65, -0.112, 0.131, -0.052, 0
1.061, 2.765, -0.46, 0.286, 0.73, 0
1.158, 0.988, -0.194, 0.094, 0.061, 0
3.273, 0.455, 0.488, 0.576, 0.307, 0
0.46, 1.935, 1.194, 0.607, -0.212, 0
1.583, 2.372, -0.478, -0.209, -0.109, 0
0.816, 2.06, -0.45, -0.191, -0.113, 0
0.226, 1.21, -0.274, 0.435, 0.55, 0
0.455, 2.558, -0.656, 0.573, 1.14, 0
1.414, 0.591, 0.157, 0.141, -0.205, 0
0.513, 1.105, 1.385, -0.358, 0.257, 0
0.296, 1.804, 0.962, 0.416, -0.172, 0
0.442, 2.568, 0.851, 0.469, -0.275, 0
3.467, -0.319, 0.408, 0.405, -0.111, 0
0.974, 1.071, -0.194, -0.079, -0.058, 0
1.405, 2.724, -0.447, 0.423, 0.299, 0
2.631, 0.604, -0.12, 0.098, -0.061, 0
0.132, 1.589, 1.012, 0.685, 0.0, 0
0.887, 1.627, -0.274, 0.172, -0.14, 0
0.524, 2.625, 0.931, 0.481, -0.194, 0
0.89, 2.261, -0.527, -0.224, 0.154, 0
0.478, 2.114, -0.458, -0.191, -0.116, 0
0.348, 0.918, 2.355, 1.037, 0.421, 0
2.112, 1.354, -0.184, -0.097, 0.077, 0
0.262, 1.54, 2.029, -0.76, 0.65, 0
0.397, 0.967, 2.542, -0.79, -0.333, 0
0.607, 2.526, 1.618, -0.467, -0.205, 0
2.043, 1.455, 0.504, 0.394, -0.131, 0
0.544, 1.687, 0.933, -0.294, 0.355, 0
3.5, -0.292, 0.161, -0.086, -0.085, 0
2.328, 0.651, -0.112, 0.131, -0.051, 0
0.513, 3.256, -0.436, -0.268, 0.322, 0
0.515, 2.984, -0.793, 0.352, -0.202, 0
0.221, 1.265, 1.291, 0.504, -0.197, 0
1.839, 0.735, 0.208, 0.143, -0.075, 0
0.159, 0.935, 2.185, -0.991, -0.428, 0
2.063, 0.734, 0.317, 0.488, -0.447, 0
1.376, 1.472, -0.29, 0.24, -0.172, 0
2.744, 0.524, 1.465, -0.331, -0.129, 0
0.197, 1.416, 2.061, -0.848, -0.299, 0
2.993, 0.385, 1.248, -0.301, -0.118, 0
0.375, 1.797, 0.708, 0.401, 0.0, 0
-0.129, 1.094, 2.569, -0.844, -0.416, 0
0.401, 1.784, 1.217, 0.458, -0.284, 0
0.391, 2.897, -0.59, 0.371, 0.953, 0
0.255, 1.428, 1.474, 0.525, -0.203, 0
0.252, 2.769, -0.651, 0.331, 0.214, 0
0.137, 0.268, 0.41, 0.996, 1.737, 0
2.177, 1.375, -0.208, -0.083, 0.087, 0
0.501, 1.934, -0.39, -0.211, -0.1, 0
3.098, 0.358, 1.359, -0.324, -0.126, 0
3.466, 0.481, -0.134, 0.109, 0.077, 0
0.216, 0.365, 0.371, 0.981, 1.464, 0
2.414, 1.231, -0.281, 0.131, 0.278, 0
1.667, 0.772, 0.16, 0.123, 0.089, 0
2.131, 0.528, 0.131, 0.072, 0.06, 0
0.608, 2.829, -0.437, 0.247, -0.213, 0
0.798, 3.137, -0.603, 0.545, 0.249, 0
0.706, 2.845, 0.779, -0.202, -0.111, 0
0.215, 2.081, -0.428, 0.287, -0.181, 0
1.383, 1.322, 0.348, -0.109, 0.14, 0
0.495, 2.619, 0.691, 0.362, -0.155, 0
0.154, 0.339, 0.454, -0.625, 1.84, 0
0.115, 0.528, 1.125, 2.296, 0.0, 0
3.137, -0.266, 0.108, 0.091, -0.082, 0
0.463, 2.963, -0.63, 0.324, 0.991, 0
2.337, 0.69, 0.299, 0.223, -0.393, 0
2.558, 0.56, 0.572, 0.476, 0.341, 0
0.256, 2.111, 1.173, -0.532, -0.244, 0
0.212, 1.047, 1.964, -0.541, 0.0, 0
0.302, 3.331, -0.664, 0.32, -0.172, 0
2.533, 0.267, 0.133, 0.16, -0.064, 0
1.796, 0.6, 0.135, 0.211, -0.144, 0
0.344, 1.503, 0.948, -0.319, 0.459, 0
0.239, 0.524, 0.571, -0.407, -1.046, 0
1.515, 2.574, -0.476, 0.396, 0.374, 0
0.504, 2.248, 1.15, 0.412, -0.189, 0
0.096, 0.337, 0.513, 1.485, 0.0, 0
-0.195, -0.895, 1.893, -0.988, 0.0, 0
0.54, 3.144, -0.665, -0.261, 0.0, 0
1.172, 1.957, -0.32, -0.146, 0.128, 0
0.122, 0.573, 1.393, 2.191, 0.0, 0
1.453, 2.15, -0.566, -0.182, -0.107, 0
0.383, 1.004, 2.238, 0.976, 0.544, 0
2.115, 0.421, 0.154, 0.121, -0.149, 0
1.483, 1.798, 0.666, 0.92, 0.706, 0
0.723, 2.415, 1.512, -0.365, -0.17, 0
0.597, 2.565, -0.506, -0.261, -0.162, 0
0.223, 1.086, 2.658, -0.944, 0.0, 0
2.967, 0.918, 0.8, 0.266, -0.115, 0
0.289, 1.436, 2.611, -0.659, -0.315, 0
0.89, 3.092, -0.538, 0.417, 0.337, 0
1.719, 0.6, -0.104, 0.089, 0.068, 0
1.19, 1.647, -0.274, -0.121, -0.06, 0
1.21, 2.364, -0.326, -0.155, 0.235, 0
0.067, 0.286, 0.428, -0.454, 0.0, 0
0.305, 1.943, 1.757, 0.721, -0.35, 0
0.472, 3.394, -0.518, 0.625, -0.199, 0
3.639, 0.608, -0.138, -0.095, -0.056, 0
0.43, 2.588, 1.361, -0.372, -0.195, 0
3.236, 0.591, -0.148, -0.069, -0.057, 0
0.308, 1.825, -0.458, 0.35, -0.122, 0
-0.144, 1.292, 2.605, -0.826, -0.474, 0
0.327, 1.764, 0.575, 0.277, -0.096, 0
0.453, 1.44, 2.064, -0.478, 0.375, 0
1.712, 2.499, -0.446, -0.162, -0.1, 0
0.201, 1.369, 1.387, 0.507, -0.177, 0
0.702, 3.001, -0.525, -0.234, -0.129, 0
1.508, 1.606, 0.657, 0.801, 0.942, 0
1.6, 0.579, -0.091, 0.082, 0.073, 0
1.532, 1.411, 0.457, 0.28, -0.155, 0
0.736, 2.493, -0.363, 0.211, 0.145, 0
0.198, 1.356, 1.442, -0.491, -0.181, 0
0.24, 1.01, 0.396, 0.449, 0.561, 0
0.182, 0.814, 1.867, 1.07, 0.0, 0
0.315, 2.086, -0.505, 0.343, -0.136, 0
2.963, 0.322, 0.206, 0.088, 0.11, 0
2.796, 0.551, 0.577, 0.687, 0.401, 0
1.126, 0.591, 0.327, 0.236, -0.176, 0
0.535, 2.167, 0.702, 0.414, -0.364, 0
2.836, 0.582, -0.132, 0.178, 0.106, 0
0.156, 1.334, 1.158, 0.556, -0.214, 0
2.986, 0.818, -0.128, 0.094, 0.065, 0
1.6, 0.524, 0.135, 0.129, -0.2, 0
1.946, 1.19, 0.265, 0.111, -0.065, 0
2.493, 0.61, 0.189, 0.163, 0.102, 0
0.243, 1.014, 2.373, 1.039, 0.0, 0
0.296, 2.031, 1.457, 0.737, -0.317, 0
1.0, 1.795, 0.35, 0.242, -0.164, 0
-1.595, 0.679, -0.188, -0.127, -0.092, 0
0.165, 1.257, 2.274, -0.82, -0.35, 0
0.394, 0.968, 2.311, 1.118, 0.58, 0
0.251, 1.413, 2.024, -0.54, -0.505, 0
0.17, 0.986, 2.489, -0.633, 0.0, 0
1.456, 2.755, -0.416, 0.309, 0.398, 0
0.257, 0.57, 1.962, 1.559, 0.547, 0
2.637, 0.482, 0.179, 0.133, -0.05, 0
0.161, 0.548, 0.966, 1.674, -0.52, 0
0.562, 3.04, -0.641, -0.265, -0.188, 0
0.577, 1.909, -0.372, -0.189, -0.148, 0
1.666, 1.872, -0.297, 0.164, 0.116, 0
0.832, 2.759, -0.452, -0.184, -0.13, 0
0.3, 1.396, 1.661, -0.459, -0.214, 0
0.334, 0.442, 0.958, 2.175, -0.879, 0
0.89, 2.258, -0.475, -0.154, 0.224, 0
0.665, 2.994, 0.875, -0.309, 0.713, 0
0.636, 3.198, -0.554, 0.31, 0.274, 0
0.228, 1.38, 1.297, 0.535, -0.219, 0
3.012, 1.408, 0.341, -0.123, -0.073, 0
3.269, 0.614, 1.015, -0.201, -0.091, 0
0.1, 0.405, 0.58, 0.849, 0.939, 0
1.258, 0.737, -0.127, 0.091, 0.065, 0
0.397, 2.703, -0.6, 0.372, 0.0, 0
0.476, 2.52, 0.978, -0.317, -0.173, 0
1.101, 3.092, -0.626, 0.28, 0.162, 0
1.483, 1.798, 0.666, 0.921, 0.707, 0
1.757, 0.972, 0.866, 1.579, -0.45, 0
0.876, 3.241, -0.58, 0.551, 0.327, 0
2.999, 0.473, -0.124, -0.072, -0.048, 0
0.534, 2.848, -0.663, -0.215, -0.118, 0
2.87, 0.496, -0.104, -0.066, -0.047, 0
2.374, 1.034, 0.256, 0.187, 0.2, 0
1.722, 0.517, 2.304, -0.48, -0.191, 0
1.362, 1.3, 0.486, 0.385, -0.276, 0
0.132, 0.436, 0.501, 0.961, 0.881, 0
0.519, 2.216, -0.407, -0.173, -0.095, 0
0.183, 1.136, 1.711, -0.517, 0.0, 0
-0.165, 1.809, 1.261, 0.59, 0.366, 0
2.406, -0.22, 0.216, 0.198, -0.066, 0
2.003, 0.997, -0.15, 0.117, -0.063, 0
2.03, 0.636, -0.098, 0.078, 0.056, 0
2.074, 1.149, 0.493, 0.339, -0.134, 0
1.031, 1.991, -0.311, 0.194, -0.413, 0
0.387, 1.253, 2.328, -0.772, 0.0, 0
3.909, 0.584, -0.13, -0.087, 0.057, 0
1.527, 1.36, -0.303, -0.137, -0.092, 0
2.131, 1.245, 0.448, 0.45, 0.656, 0
2.237, 1.288, 0.45, 0.442, -0.23, 0
2.869, 1.077, 0.523, 0.5, -0.134, 0
1.027, 2.716, -0.43, 1.009, -0.387, 0
0.674, 2.842, -0.383, -0.161, -0.127, 0
2.995, 1.389, -0.242, -0.106, -0.069, 0
1.227, 1.634, -0.298, 0.183, -0.093, 0
2.31, 0.325, 0.38, -0.085, 0.071, 0
3.222, 0.51, -0.151, 0.16, -0.06, 0
0.433, 0.595, 0.98, 2.318, -0.762, 0
1.568, 1.44, -0.223, 0.129, -0.079, 0
0.626, 2.637, -0.419, 0.264, -0.277, 0
1.453, 0.562, 0.181, 0.148, -0.072, 0
0.435, 2.108, 2.029, -0.544, -0.262, 0
0.267, 1.331, 2.875, -0.911, 0.0, 0
0.121, 0.268, 0.467, -0.611, -1.052, 0
1.023, 1.009, -0.209, -0.085, -0.06, 0
0.486, 3.553, -0.57, -0.26, -0.159, 0
0.757, 1.605, 0.535, 0.236, -0.099, 0
1.493, 1.664, 0.583, -0.175, -0.104, 0
1.253, 2.393, -0.461, 0.23, 0.16, 0
1.858, 0.758, 0.135, 0.139, -0.177, 0
2.744, -0.224, 0.171, 0.098, 0.074, 0
0.277, 0.872, 1.918, 1.371, -0.449, 0
2.444, 0.273, 0.139, 0.156, -0.063, 0
3.53, -0.29, 0.154, -0.071, -0.046, 0
2.44, 1.136, -0.243, -0.074, 0.0, 0
1.288, 2.328, -0.359, -0.201, 0.175, 0
